"model","video","segment","title_number","start","generated_title"
"mistral-7b-v0.3","airport_food","1","10","0","The Sky-High Cost of Airport Consumerism"
"mistral-7b-v0.3","airport_food","2","1","49","The Evolution of Airport Amenities: From Observation Decks to Five-Star Dining"
"mistral-7b-v0.3","airport_food","2","2","49","From Train Stations to Revenue Generators: The Evolution of Airport Amenities"
"mistral-7b-v0.3","airport_food","2","3","49","From Train Stations to Revenue Generators: A History of Airport Evolution"
"mistral-7b-v0.3","airport_food","2","4","49","From Train Stations to Revenue Generators: A Brief History of Airport Evolution"
"mistral-7b-v0.3","airport_food","2","5","49","From Train Stations to Revenue Generators: A History of Airport Evolution"
"mistral-7b-v0.3","airport_food","2","6","49","From Train Stations to Revenue Generators: A History of Airport Evolution"
"mistral-7b-v0.3","airport_food","2","7","49","From Train Stations to Revenue Generators: A History of Airport Evolution"
"mistral-7b-v0.3","airport_food","2","8","49","From Train Stations to Revenue Generators: The Evolution of Airport Amenities"
"mistral-7b-v0.3","airport_food","2","9","49","From Train Stations to Revenue Generators: A History of Airport Evolution"
"mistral-7b-v0.3","airport_food","2","10","49","The Evolution of Airport Amenities: From Observation Decks to Five-Star Dining"
"mistral-7b-v0.3","airport_food","3","1","150","The Dawn of Airport Malls: A Revenue Boost Post Deregulation"
"mistral-7b-v0.3","airport_food","3","2","150","The Mallification of Airports: A Revenue Boost Post Deregulation"
"mistral-7b-v0.3","airport_food","3","3","150","The Dawn of Airport Malls: A Revenue Boost Amidst Deregulation"
"mistral-7b-v0.3","airport_food","3","4","150","The Mallification of Airports: A Revenue Boost Post Deregulation"
"mistral-7b-v0.3","airport_food","3","5","150","The Mallification of Airports: A Revenue Boost Post Deregulation"
"mistral-7b-v0.3","airport_food","3","6","150","The Dawn of Mall Airports: A Revenue Boost"
"mistral-7b-v0.3","airport_food","3","7","150","The Mallification of Airports: A Revenue Boost Post Deregulation"
"mistral-7b-v0.3","airport_food","3","8","150","The Mallification of Airports: A Response to Deregulation"
"mistral-7b-v0.3","airport_food","3","9","150","The Dawn of Airport Malls: A Revenue Boost Amidst Deregulation"
"mistral-7b-v0.3","airport_food","3","10","150","The Mallification of Airports: A New Era Begins"
"mistral-7b-v0.3","airport_food","4","1","296","Pittsburgh Airport's Successful Street Pricing Model"
"mistral-7b-v0.3","airport_food","4","2","296","Pittsburgh Airport's Successful Street Pricing Model"
"mistral-7b-v0.3","airport_food","4","3","296","Pittsburgh Airport's Successful Street Pricing Model"
"mistral-7b-v0.3","airport_food","4","4","296","Pittsburgh Airport's Successful Street Pricing Model"
"mistral-7b-v0.3","airport_food","4","5","296","Pittsburgh Airport's Success Story: Street Pricing Revolution"
"mistral-7b-v0.3","airport_food","4","6","296","Pittsburgh Airport's Successful Street Pricing Model"
"mistral-7b-v0.3","airport_food","4","7","296","Pittsburgh Airport's Successful Street Pricing Model"
"mistral-7b-v0.3","airport_food","4","8","296","Pittsburgh Airport's Success Story: Street Pricing Revolution"
"mistral-7b-v0.3","airport_food","4","9","296","Pittsburgh Airport's Success Story: Street Pricing Revolution"
"mistral-7b-v0.3","airport_food","4","10","296","Pittsburgh Airport's Success: Street Pricing Revolution"
"mistral-7b-v0.3","airport_food","5","1","377","Airport Pricing Policies: Enforcement Lacks Lead to Overpriced Goods"
"mistral-7b-v0.3","airport_food","5","2","377","Airport Pricing Policies: Enforcement Lapses Lead to Overpriced Goods"
"mistral-7b-v0.3","airport_food","5","3","377","Airport Pricing Mystery: Why Your Snacks Cost More Than Street Price"
"mistral-7b-v0.3","airport_food","5","4","377","Airport Pricing Disparities: How Passengers Often Pay More Than Street Price"
"mistral-7b-v0.3","airport_food","5","5","377","Airport Pricing Disparities: A Lack of Enforcement Leads to Overpriced Snacks"
"mistral-7b-v0.3","airport_food","5","6","377","Airport Pricing Mystery: Why Passengers Pay More Than Street Price"
"mistral-7b-v0.3","airport_food","5","7","377","Airport Pricing Disparities: How Passengers Pay More Than Street Price"
"mistral-7b-v0.3","airport_food","5","8","377","Airport Pricing Policies: Enforcement Lapses Lead to Overpricing"
"mistral-7b-v0.3","airport_food","5","9","377","Airport Pricing Disparities: A Lack of Enforcement Leads to Overpriced Snacks"
"mistral-7b-v0.3","airport_food","5","10","377","Airport Pricing Disparities: How Passengers Pay More Than Street Price"
"mistral-7b-v0.3","airport_food","6","1","494","Airport Concessions: High Costs and Limited Competition"
"mistral-7b-v0.3","airport_food","6","2","494","Airport Monopolies: High Costs and Limited Choices"
"mistral-7b-v0.3","airport_food","6","3","494","Airport Monopolies: Sky-High Prices and Few Options"
"mistral-7b-v0.3","airport_food","6","4","494","Airport Food Monopolies: High Costs and Lack of Competition"
"mistral-7b-v0.3","airport_food","6","5","494","Airport Monopolies: High Costs and Limited Choices"
"mistral-7b-v0.3","airport_food","6","6","494","Airport Monopolies: Sky-High Prices and Few Options"
"mistral-7b-v0.3","airport_food","6","7","494","Airport Monopolies: Sky-High Prices and Few Options"
"mistral-7b-v0.3","airport_food","6","8","494","Airport Monopolies: Sky-High Prices and Limited Choices"
"mistral-7b-v0.3","airport_food","6","9","494","Airport Monopolies: High Costs and Limited Choices"
"mistral-7b-v0.3","airport_food","6","10","494","Airport Concessions: High Costs, Limited Competition, and Questionable Pricing"
"mistral-7b-v0.3","airport_food","7","1","671","Airport Concessions: Capitalizing on Passenger Dwell Time"
"mistral-7b-v0.3","airport_food","7","2","671","Airport Concessions: Maximizing Revenue Through Dwell Time"
"mistral-7b-v0.3","airport_food","7","3","671","Airport Concessions: Profiting from Passenger Dwell Time"
"mistral-7b-v0.3","airport_food","7","4","671","Airport Concessions: Pricing Strategies & Revenue Boosters"
"mistral-7b-v0.3","airport_food","7","5","671","Airport Concessions: Maximizing Revenue Through Dwell Time"
"mistral-7b-v0.3","airport_food","7","6","671","Airport Concessions: Maximizing Revenue Through Dwell Time"
"mistral-7b-v0.3","airport_food","7","7","671","Airport Concessions: Maximizing Revenue Through Dwell Time"
"mistral-7b-v0.3","airport_food","7","8","671","Airport Concessions: Maximizing Revenue Through Dwell Time"
"mistral-7b-v0.3","airport_food","7","9","671","Airport Concessions: Capitalizing on Passenger Dwell Time"
"mistral-7b-v0.3","airport_food","7","10","671","Airport Concessions: Capitalizing on Passenger Dwell Time"
"mistral-7b-v0.3","airport_food","8","1","894","Airport Food Pricing: A Profit vs. Satisfaction Dilemma"
"mistral-7b-v0.3","airport_food","8","2","894","Airport Food Pricing: A Profit vs. Satisfaction Dilemma"
"mistral-7b-v0.3","airport_food","8","3","894","Airport Food Pricing: A Profit vs. Satisfaction Dilemma"
"mistral-7b-v0.3","airport_food","8","4","894","Airport Food Pricing: A Profit-Driven Conundrum"
"mistral-7b-v0.3","airport_food","8","5","894","Airport Food Pricing: A Profit-Focused Conundrum"
"mistral-7b-v0.3","airport_food","8","6","894","Airport Concessions: Pricing Flexibility vs. Passenger Satisfaction"
"mistral-7b-v0.3","airport_food","8","7","894","Airport Food Pricing: A Profit-Focused Conundrum"
"mistral-7b-v0.3","airport_food","8","8","894","Airport Food Pricing: A Profit-Driven Conundrum"
"mistral-7b-v0.3","airport_food","8","9","894","Airport Food Pricing: A Profit-Focused Conundrum"
"mistral-7b-v0.3","airport_food","8","10","894","Airport Concessions: Profit vs. Passenger Satisfaction"
"mistral-7b-v0.3","airport_food","9","1","989","Friendly Spaces Boost Profitability"
"mistral-7b-v0.3","airport_food","9","2","989","Friendly Spaces Boost Profitability: Airport Snacks Example"
"mistral-7b-v0.3","airport_food","9","3","989","Friendly Spaces Boost Profitability"
"mistral-7b-v0.3","airport_food","9","4","989","Friendly Spaces Boost Profitability: Airport Snacks Example"
"mistral-7b-v0.3","airport_food","9","5","989","Friendly Spaces Boost Profitability"
"mistral-7b-v0.3","airport_food","9","6","989","Friendly Spaces Boost Profitability"
"mistral-7b-v0.3","airport_food","9","7","989","Friendly Spaces Boost Profitability: Airport Snacks Example"
"mistral-7b-v0.3","airport_food","9","8","989","Friendly Spaces Boost Profitability"
"mistral-7b-v0.3","airport_food","9","9","989","Friendly Spaces Boost Profitability"
"mistral-7b-v0.3","airport_food","9","10","989","Friendly Spaces Boost Profitability"
"gemma2-9b","airport_food","1","1","0","Airport Prices: The Hidden Costs of Travel"
"gemma2-9b","airport_food","1","2","0","Airport Prices: A Shocking Markup"
"gemma2-9b","airport_food","1","3","0","Airport Prices: The Hidden Cost of Travel"
"gemma2-9b","airport_food","1","4","0","Airport Prices: The Hidden Cost of Travel"
"gemma2-9b","airport_food","1","5","0","Airport Prices: A Shocking Markup"
"gemma2-9b","airport_food","1","6","0","Airport Prices: The Hidden Markup"
"gemma2-9b","airport_food","1","7","0","Airport Prices: A Shocking Markup"
"gemma2-9b","airport_food","1","8","0","Airport Prices: The Hidden Cost of Travel"
"gemma2-9b","airport_food","1","9","0","Airport Prices: A Premium Explained"
"gemma2-9b","airport_food","1","10","0","Airport Prices: The Hidden Costs"
"gemma2-9b","airport_food","2","1","49","From Train Stations to Terminal Treats"
"gemma2-9b","airport_food","2","2","49","From Train Stations to Travel Hubs"
"gemma2-9b","airport_food","2","3","49","From Train Stations to Travel Hubs"
"gemma2-9b","airport_food","2","4","49","From Train Stations to Terminal Treats"
"gemma2-9b","airport_food","2","5","49","From Train Stations to Terminal Treats"
"gemma2-9b","airport_food","2","6","49","From Train Stations to Travel Hubs"
"gemma2-9b","airport_food","2","7","49","From Train Stations to Terminal Treats"
"gemma2-9b","airport_food","2","8","49","From Train Stations to Travel Hubs"
"gemma2-9b","airport_food","2","9","49","From Train Stations to Terminal Treats"
"gemma2-9b","airport_food","2","10","49","From Train Stations to Terminal Treats"
"gemma2-9b","airport_food","3","1","150","Airports Become Shopping Malls"
"gemma2-9b","airport_food","3","2","150","From Terminals to Shopping Malls"
"gemma2-9b","airport_food","3","3","150","Airports Become Shopping Malls"
"gemma2-9b","airport_food","3","4","150","Airports Become Shopping Malls"
"gemma2-9b","airport_food","3","5","150","Airports Become Shopping Malls"
"gemma2-9b","airport_food","3","6","150","Airports Become Shopping Malls"
"gemma2-9b","airport_food","3","7","150","From Terminals to Malls: Airports Evolve"
"gemma2-9b","airport_food","3","8","150","From Terminals to Malls: Airports Evolve"
"gemma2-9b","airport_food","3","9","150","Airports Become Shopping Malls"
"gemma2-9b","airport_food","3","10","150","Airports Become Shopping Malls"
"gemma2-9b","airport_food","4","1","296","Street Pricing: Airport Profits & Passenger Costs"
"gemma2-9b","airport_food","4","2","296","Street Pricing at Airports: Then and Now"
"gemma2-9b","airport_food","4","3","296","Street Pricing at Airports: Then and Now"
"gemma2-9b","airport_food","4","4","296","Street Pricing at Airports: Evolution and Reality"
"gemma2-9b","airport_food","4","5","296","Street Pricing at Airports: Evolution and Reality"
"gemma2-9b","airport_food","4","6","296","Street Pricing: Airport Profits & Passenger Costs"
"gemma2-9b","airport_food","4","7","296","Street Pricing at Airports: A Shifting Landscape"
"gemma2-9b","airport_food","4","8","296","Street Pricing: Airport Profits & Passenger Costs"
"gemma2-9b","airport_food","4","9","296","Street Pricing at Airports: A Shifting Landscape"
"gemma2-9b","airport_food","4","10","296","Street Pricing: Airport Profits & Passenger Costs"
"gemma2-9b","airport_food","5","1","377","Airport Markups: Hidden Costs for Travelers"
"gemma2-9b","airport_food","5","2","377","Airport Pricing: Greed Above Street Level"
"gemma2-9b","airport_food","5","3","377","Airport Markups: Hidden Costs for Travelers"
"gemma2-9b","airport_food","5","4","377","Airport Markups: When Convenience Costs More"
"gemma2-9b","airport_food","5","5","377","Airport Markups: When Convenience Costs More"
"gemma2-9b","airport_food","5","6","377","Airport Pricing: Hidden Markups Exposed"
"gemma2-9b","airport_food","5","7","377","Airport Markups: When Convenience Costs More"
"gemma2-9b","airport_food","5","8","377","Airport Pricing: Hidden Markups Exposed"
"gemma2-9b","airport_food","5","9","377","Airport Markups: Price Gouging at 30,000 Feet?"
"gemma2-9b","airport_food","5","10","377","Airport Markups: Price Gouging at 30,000 Feet"
"gemma2-9b","airport_food","6","1","494","Airport Pricing: Monopoly in the Clouds"
"gemma2-9b","airport_food","6","2","494","Airport Pricing: Monopoly Profits"
"gemma2-9b","airport_food","6","3","494","Airport Pricing: Monopolies & Markup"
"gemma2-9b","airport_food","6","4","494","Airport Pricing: Monopoly Profits"
"gemma2-9b","airport_food","6","5","494","Airport Pricing: Monopolies and Markup"
"gemma2-9b","airport_food","6","6","494","Airport Pricing: Monopoly in the Clouds"
"gemma2-9b","airport_food","6","7","494","Airport Pricing: Monopoly in the Clouds"
"gemma2-9b","airport_food","6","8","494","Airport Pricing: Monopoly in the Clouds"
"gemma2-9b","airport_food","6","9","494","Airport Pricing: Monopoly at 37,090 Feet"
"gemma2-9b","airport_food","6","10","494","Airport Pricing: Monopoly at 32,090 Feet"
"gemma2-9b","airport_food","7","1","671","Airport Pricing: A Premium Affair"
"gemma2-9b","airport_food","7","2","671","Airport Pricing: A Premium Experience"
"gemma2-9b","airport_food","7","3","671","Airport Pricing: A Hunger Games"
"gemma2-9b","airport_food","7","4","671","Airport Pricing: Profits Over Passengers?"
"gemma2-9b","airport_food","7","5","671","Airport Pricing: A Premium Perspective"
"gemma2-9b","airport_food","7","6","671","Airport Pricing: Greed or Convenience?"
"gemma2-9b","airport_food","7","7","671","Airport Pricing: A Passenger Squeeze"
"gemma2-9b","airport_food","7","8","671","Airport Pricing: Profits Over Passengers?"
"gemma2-9b","airport_food","7","9","671","Airport Pricing: A Premium Perspective"
"gemma2-9b","airport_food","7","10","671","Airport Pricing: Profits Over Passengers?"
"gemma2-9b","airport_food","8","1","894","Airport Prices: Passenger Pain Points"
"gemma2-9b","airport_food","8","2","894","Airport Pricing: Passenger Pain Points"
"gemma2-9b","airport_food","8","3","894","Airport Prices: Passenger Pain Points"
"gemma2-9b","airport_food","8","4","894","Airport Prices: Passenger Pain Point?"
"gemma2-9b","airport_food","8","5","894","Airport Prices: Passenger Pain Points"
"gemma2-9b","airport_food","8","6","894","Airport Prices: Passenger Pain Points"
"gemma2-9b","airport_food","8","7","894","Airport Prices: Passenger Pain Point?"
"gemma2-9b","airport_food","8","8","894","Airport Prices: Passenger Pain Points"
"gemma2-9b","airport_food","8","9","894","Airport Prices: Passenger Pain Point?"
"gemma2-9b","airport_food","8","10","894","Airport Prices: Passenger Pain Points"
"gemma2-9b","airport_food","9","1","989","Friendly Spaces, Profitable Places"
"gemma2-9b","airport_food","9","2","989","The Profit of Kindness"
"gemma2-9b","airport_food","9","3","989","The Friendly Profit Equation"
"gemma2-9b","airport_food","9","4","989","The Friendly Profit Equation"
"gemma2-9b","airport_food","9","5","989","The Friendly Profit Equation"
"gemma2-9b","airport_food","9","6","989","The Friendly Profit Equation"
"gemma2-9b","airport_food","9","7","989","The Profit of Pleasantness"
"gemma2-9b","airport_food","9","8","989","The Kindness Economy"
"gemma2-9b","airport_food","9","9","989","The Friendly Profit Equation"
"gemma2-9b","airport_food","9","10","989","The Profit of Kindness"
"qwen2-7b","airport_food","1","1","0","The Hidden Costs of Airport Shopping: How High Prices Are Set"
"qwen2-7b","airport_food","1","2","0","The High Cost of Airport Conveniences"
"qwen2-7b","airport_food","1","3","0","The High Cost of Airport Convenience"
"qwen2-7b","airport_food","1","4","0","The High Cost of Airport Luxury"
"qwen2-7b","airport_food","1","5","0","The High Cost of Airports: Unfair Markups and Monopolies"
"qwen2-7b","airport_food","1","6","0","The High Cost of Airport Convenience"
"qwen2-7b","airport_food","1","7","0","The High Cost of Airport Convenience"
"qwen2-7b","airport_food","1","8","0","The High Cost of Airport Luxury"
"qwen2-7b","airport_food","1","9","0","The Hidden Costs of Airport Shopping: Price Gouging Uncovered"
"qwen2-7b","airport_food","1","10","0","The High Cost of Airport Luxury"
"qwen2-7b","airport_food","2","1","49","From Train Stations to Glamorous Destinations: How Airports Evolved into Profit Centers"
"qwen2-7b","airport_food","2","2","49","From Train Stations to Glamorous Destinations: How Airports Evolved into Money-Making Powerhouses"
"qwen2-7b","airport_food","2","3","49","From Train Stations to Profit Centers: The Evolution of Airport Revenue Strategies"
"qwen2-7b","airport_food","2","4","49","From Train Stations to Glamorous Destinations: How Airports Evolved into Profit Centers"
"qwen2-7b","airport_food","2","5","49","From Train Stations to Glamorous Destinations: How Airports Evolved into Money-Making Powerhouses"
"qwen2-7b","airport_food","2","6","49","From Train Stations to Profit Centers: The Evolution of Airport Revenue Strategies"
"qwen2-7b","airport_food","2","7","49","From Train Stations to Glamorous Destinations: How Airports Evolved into Profit Centers"
"qwen2-7b","airport_food","2","8","49","From Train Stations to Glamorous Destinations: How Airports Evolved into Profit Centers"
"qwen2-7b","airport_food","2","9","49","From Train Stations to Glamorous Destinations: How Airports Evolved into Money-Making Powerhouses"
"qwen2-7b","airport_food","2","10","49","From Train Stations to Profit Centers: How Airports Evolved into Money-Making Hubs"
"qwen2-7b","airport_food","3","1","150","From Golden Age to Mall-Airports: Deregulation's Impact on Air Travel"
"qwen2-7b","airport_food","3","2","150","From Golden Age to Mall Airports: Deregulation Fuels Aviation Revolution"
"qwen2-7b","airport_food","3","3","150","From Golden Age to Mall-Airports: Deregulation and the Birth of Air Travel Ecosystems"
"qwen2-7b","airport_food","3","4","150","From Golden Age to Mall Airports: Deregulation and the Birth of Airport Retail"
"qwen2-7b","airport_food","3","5","150","From Golden Age to Mall Airports: Deregulation Fuels Expansion"
"qwen2-7b","airport_food","3","6","150","From Golden Age to Mall-Airports: Deregulation Fuels Air Travel Expansion"
"qwen2-7b","airport_food","3","7","150","From Golden Age to Mall Airports: Deregulation and the Birth of Airport Retail"
"qwen2-7b","airport_food","3","8","150","From Golden Age to Mall Airports: Deregulation's Impact"
"qwen2-7b","airport_food","3","9","150","From Golden Age to Mall Airports: Deregulation and the Birth of Airport Retail"
"qwen2-7b","airport_food","3","10","150","From Golden Age to Mall-Airports: Deregulation's Impact on Air Travel"
"qwen2-7b","airport_food","4","1","296","Airports' Revenue Boost & Pricing Strategies"
"qwen2-7b","airport_food","4","2","296","Revolutionizing Airport Shopping: Street Pricing Success and Its Evolution"
"qwen2-7b","airport_food","4","3","296","Airports' Revenue Boost and Pricing Strategies"
"qwen2-7b","airport_food","4","4","296","Revolutionizing Airport Shopping: Street Pricing Success and Its Evolution"
"qwen2-7b","airport_food","4","5","296","Revolutionizing Airport Shopping: Street Pricing Success & Its Evolution"
"qwen2-7b","airport_food","4","6","296","Revolutionizing Airport Shopping: Street Pricing Success and Its Evolution"
"qwen2-7b","airport_food","4","7","296","Revolutionizing Airport Shopping: Street Pricing Success and Its Evolution"
"qwen2-7b","airport_food","4","8","296","Revolutionizing Airport Shopping: Street Pricing Success & Its Evolution"
"qwen2-7b","airport_food","4","9","296","Airports' Revenue Boost & Street Pricing Evolution"
"qwen2-7b","airport_food","4","10","296","Airports' Revenue Boost and Pricing Strategies"
"qwen2-7b","airport_food","5","1","377","Airports' Price Gouging: Policies vs. Reality"
"qwen2-7b","airport_food","5","2","377","Airport Pricing Paradox: Policies vs. Reality"
"qwen2-7b","airport_food","5","3","377","Airport Pricing Paradox: Policies vs. Reality"
"qwen2-7b","airport_food","5","4","377","Airport Pricing Paradox: Policies vs. Reality"
"qwen2-7b","airport_food","5","5","377","Airports' Price Gouging: Policies vs. Reality"
"qwen2-7b","airport_food","5","6","377","Airport Pricing Paradox: Policies vs. Reality"
"qwen2-7b","airport_food","5","7","377","Airports' Pricing Policies: Confusion and Overcharges"
"qwen2-7b","airport_food","5","8","377","Airport Pricing Paradox: Policies vs. Reality"
"qwen2-7b","airport_food","5","9","377","Airports' Price Gouging: Policies vs. Reality"
"qwen2-7b","airport_food","5","10","377","Airport Pricing Paradox: Policies vs. Reality"
"qwen2-7b","airport_food","6","1","494","Airport Pricing Paradox: Monopolies, Costs, and Lack of Competition"
"qwen2-7b","airport_food","6","2","494","Airport Pricing Paradox: Profit vs. Sustainability"
"qwen2-7b","airport_food","6","3","494","Airport Pricing Paradox: Monopoly and Markup"
