"model","video","segment","title_number","start","generated_title"
"mistral-7b-v0.3","Software_Bugs","7","1","747","Software Failures: A Deadly Dance"
"mistral-7b-v0.3","Software_Bugs","7","2","747","The Perilous Pitfalls of Neglected Software Testing"
"mistral-7b-v0.3","Software_Bugs","7","3","747","Cascading Catastrophes: Software Failures with Deadly Consequences"
"mistral-7b-v0.3","Software_Bugs","7","4","747","Cascading Software Failures: A Deadly Tale"
"mistral-7b-v0.3","Software_Bugs","7","5","747","The Deadly Consequences of Poor Software Design"
"mistral-7b-v0.3","Software_Bugs","7","6","747","Cascading Failures: Software Glitches with Deadly Consequences"
"mistral-7b-v0.3","Software_Bugs","7","7","747","Software Malfunctions: A Deadly Dance"
"mistral-7b-v0.3","Software_Bugs","7","8","747","Cascading Software Failures: A Deadly Tale"
"mistral-7b-v0.3","Software_Bugs","7","9","747","Cascading Software Failures: From Throttles to Power Grids"
"mistral-7b-v0.3","Software_Bugs","7","10","747","The Perilous Depths of Software Failure"
"mistral-7b-v0.3","Software_Bugs","8","1","847","Software Malfunctions: Deadly Consequences"
"mistral-7b-v0.3","Software_Bugs","8","2","847","Deadly Software Bugs: From Cancer Treatment to Military Disasters"
"mistral-7b-v0.3","Software_Bugs","8","3","847","Deadly Software Bugs: From Cancer Treatment to Battlefield Disasters"
"mistral-7b-v0.3","Software_Bugs","8","4","847","Deadly Software Bugs: From Cancer Treatment to Military Disasters"
"mistral-7b-v0.3","Software_Bugs","8","5","847","Deadly Software Bugs: From Cancer Treatment to Military Mishaps"
"mistral-7b-v0.3","Software_Bugs","8","6","847","Deadly Software Bugs: From Cancer Treatment to Battlefields"
"mistral-7b-v0.3","Software_Bugs","8","7","847","Deadly Software Bugs: From Cancer Treatment to Military Disasters"
"mistral-7b-v0.3","Software_Bugs","8","8","847","Deadly Software Bugs: From Cancer Treatment to Military Disasters"
"mistral-7b-v0.3","Software_Bugs","8","9","847","Deadly Software Bugs: Cancer Treatment Mishaps & Military Disasters"
"mistral-7b-v0.3","Software_Bugs","8","10","847","Deadly Race Conditions and Software Misjudgments"
"mistral-7b-v0.3","Software_Bugs","9","1","937","The Tragic Downfall of Boeing 757 MAX: A Case of Bad Code"
"mistral-7b-v0.3","Software_Bugs","9","2","937","Boeing 757 MAX Tragedies: Bad Code Costing Lives"
"mistral-7b-v0.3","Software_Bugs","9","3","937","The Tragic Consequence of Code Oversights in Boeing 747 Max Crashes"
"mistral-7b-v0.3","Software_Bugs","9","4","937","The Tragic Consequence of Code Errors: The 787 MAX Disaster"
"mistral-7b-v0.3","Software_Bugs","9","5","937","The Tragic Downfall of the 373 Max: A Tale of Bad Code"
"mistral-7b-v0.3","Software_Bugs","9","6","937","The Tragic Consequence of Code Errors: The 747 Max Disaster"
"mistral-7b-v0.3","Software_Bugs","9","7","937","The Tragic Downfall of Boeing 757 MAX: A Case of Code Oversight"
"mistral-7b-v0.3","Software_Bugs","9","8","937","The Tragic Downfall of the 2x Sensor System in Boeing 747 MAX"
"mistral-7b-v0.3","Software_Bugs","9","9","937","The Tragic Downfall of Boeing 747 Max: A Tale of Faulty Code"
"mistral-7b-v0.3","Software_Bugs","9","10","937","The Tragic Consequence of Code Oversights: The 747 Max Crisis"
"tinyllama","Software_Bugs","1","1","0","It's Not A Bug, It'S A Feature"
"tinyllama","Software_Bugs","1","2","0","It's Not a Bug, It'a a Feature!"
"tinyllama","Software_Bugs","1","3","0","It's Not A Bug, It'S A Feature"
"tinyllama","Software_Bugs","1","4","0","It's Not a Bug, It'S a Feature!"
"tinyllama","Software_Bugs","1","5","0","The Bug That Became A Feature"
"tinyllama","Software_Bugs","1","6","0","It's Not A Bug, It'S A Feature"
"tinyllama","Software_Bugs","1","7","0","It's Not A Bug, It'S A Feature"
"tinyllama","Software_Bugs","1","8","0","It's Not A Bug, It'S A Feature"
"tinyllama","Software_Bugs","1","9","0","It's Not a Bug, It'S a Feature"
"tinyllama","Software_Bugs","1","10","0","It's Not A Bug, It'S A Feature!"
"tinyllama","Software_Bugs","2","1","35","The Urban Legend: Transcript"
"tinyllama","Software_Bugs","2","2","35","The Urban Legend of Carbon Fiber Submarines"
"tinyllama","Software_Bugs","2","3","35","The Urban Legend of Carbon Fiber Submarines"
"tinyllama","Software_Bugs","2","4","35","That's Urban Legend Anyway"
"tinyllama","Software_Bugs","2","5","35","That's The Urban Legend Anyway"
"tinyllama","Software_Bugs","2","6","35","How to Write a Killer Transcript for Your Video Blog"
"tinyllama","Software_Bugs","2","7","35","How to Write a Short Story"
"tinyllama","Software_Bugs","2","8","35","That's Urban Legend Anyway"
"tinyllama","Software_Bugs","2","9","35","The Urban Legend: Bad Code Can Change the World"
"tinyllama","Software_Bugs","2","10","35","The Urban Legend"
"tinyllama","Software_Bugs","3","1","200","The 2nd Tier of Transcript"
"tinyllama","Software_Bugs","3","2","200","The Software Bug That Ruined Air Travel"
"tinyllama","Software_Bugs","3","3","200","Airplane Crashes Due To Software Bug"
"tinyllama","Software_Bugs","3","4","200","Heathrow's Terminal 4: A Brief History"
"tinyllama","Software_Bugs","3","5","200","Airplane Glitches: How Software Bugs Can Destroy Lives"
"tinyllama","Software_Bugs","3","6","200","Airport Security Glitch"
"tinyllama","Software_Bugs","3","7","200","Normally, Software Bugs Cause People to Lose Money"
"tinyllama","Software_Bugs","3","8","200","Normally, Software Bugs Cause People to Lose Money"
"tinyllama","Software_Bugs","3","9","200","Normally, Software Bugs Cause People to Lose Money"
"tinyllama","Software_Bugs","3","10","200","Airplane Software Bug Creates Chaos"
"tinyllama","Software_Bugs","4","1","367","Speeding up Your Web Development"
"tinyllama","Software_Bugs","4","2","367","Speeding Up Your Web Development Process"
"tinyllama","Software_Bugs","4","3","367","Speeding Up Your Code"
"tinyllama","Software_Bugs","4","4","367","Speeding Up Your Code"
"tinyllama","Software_Bugs","4","5","367","Speeding Up Your Code"
"tinyllama","Software_Bugs","4","6","367","Speeding up the Process"
"tinyllama","Software_Bugs","4","7","367","Airplane Software Bug"
"tinyllama","Software_Bugs","4","8","367","Airplane Software Bug"
"tinyllama","Software_Bugs","4","9","367","Speeding Up Your Code"
"tinyllama","Software_Bugs","4","10","367","Airplane Software Bug"
"tinyllama","Software_Bugs","5","1","570","The 2 Biggest Bugs in Tech History"
"tinyllama","Software_Bugs","5","2","570","The Biggest Financial Disasters"
"tinyllama","Software_Bugs","5","3","570","The Night Capital Money Burned Speedrun"
"tinyllama","Software_Bugs","5","4","570","The Greatest Bug Ever"
"tinyllama","Software_Bugs","5","5","570","The Night Capital Money Burned Speedrun"
"tinyllama","Software_Bugs","5","6","570","The Greatest Bug Ever Found"
"tinyllama","Software_Bugs","5","7","570","The Worst Tech Mistakes of All Time"
"tinyllama","Software_Bugs","5","8","570","The Night Capital Money Burned Speedrun"
"tinyllama","Software_Bugs","5","9","570","The Greatest Bug Ever Found"
"tinyllama","Software_Bugs","5","10","570","The Night Capital Fiasco - A Case Study on Critical Bugs"
"tinyllama","Software_Bugs","6","1","676","Toyota' s Brake Problem"
"tinyllama","Software_Bugs","6","2","676","Knight Capital Losses $439 Million In A Single Day"
"tinyllama","Software_Bugs","6","3","676","Knight Capital Loses $439 Million In A Single Day, Heartbleed Of 2 Years Ago"
"tinyllama","Software_Bugs","6","4","676","The Bug That Killed 6203 People"
"tinyllama","Software_Bugs","6","5","676","How Toyota Accelerated Their Car Into a Crash"
"tinyllama","Software_Bugs","6","6","676","A Bug in the ETC System Led to 500 Deaths"
"tinyllama","Software_Bugs","6","7","676","Toyota'S Brake Problem"
"tinyllama","Software_Bugs","6","8","676","The Bug That Could Have Killed You"
"tinyllama","Software_Bugs","6","9","676","Knight Capital Losses $439 Million In A Single Day"
"tinyllama","Software_Bugs","6","10","676","The Most Dangerous Bug Ever Found"
"tinyllama","Software_Bugs","7","1","747","The Deadliest Software Bug"
"tinyllama","Software_Bugs","7","2","747","Apparently, Code Had Terrible Air Handling Logic and Lack Redundancy"
"tinyllama","Software_Bugs","7","3","747","The Deadliest Software Bug"
"tinyllama","Software_Bugs","7","4","747","The Deadliest Software Bug"
"tinyllama","Software_Bugs","7","5","747","The Deadliest Software Bug"
"tinyllama","Software_Bugs","7","6","747","The Deadliest Software Bug"
"tinyllama","Software_Bugs","7","7","747","The Deadliest Software Bug"
"tinyllama","Software_Bugs","7","8","747","Apparently, Code Had Terrible Air Handling Logic and Lack Redundancy"
"tinyllama","Software_Bugs","7","9","747","The Deadliest Software Bug"
"tinyllama","Software_Bugs","7","10","747","The Deadliest Software Bug"
"tinyllama","Software_Bugs","8","1","847","The Deadliest Software Bug Ever Found - How a Backend Developer Caused a Front End Disaster"
"tinyllama","Software_Bugs","8","2","847","The Software Bug That Killed 300+ People"
"tinyllama","Software_Bugs","8","3","847","The Deadliest Software Bug"
"tinyllama","Software_Bugs","8","4","847","The Deadliest Software Bug"
"tinyllama","Software_Bugs","8","5","847","The Deadliest Software Bug"
"tinyllama","Software_Bugs","8","6","847","The Deadliest Software Bug"
"tinyllama","Software_Bugs","8","7","847","The Lack of User-Friendly Information Led to the Misidentification of a Friendly Plane as a Threat"
"tinyllama","Software_Bugs","8","8","847","The Deadliest Software Bug"
"tinyllama","Software_Bugs","8","9","847","The Deadliest Software Bug Ever Found"
"tinyllama","Software_Bugs","8","10","847","The Deadliest Software Bug"
"tinyllama","Software_Bugs","9","1","937","Boeing's Lack of User-Friendly Information Led to Misidentification of Friendly Plane as Threat"
"tinyllama","Software_Bugs","9","2","937","How to Write Air-Free Programs"
"tinyllama","Software_Bugs","9","3","937","From Code to Code Quality Assurance"
"tinyllama","Software_Bugs","9","4","937","How Boeing Fixed a Bug That Led to Two Tragic Plane Crashes"
"tinyllama","Software_Bugs","9","5","937","Boeing's MCAS System: A Case Study in Code Quality"
"tinyllama","Software_Bugs","9","6","937","A Timing Lag That Read to Misleading Altitude Data"
"tinyllama","Software_Bugs","9","7","937","How Boeing Made a Bug-Free Code Work"
"tinyllama","Software_Bugs","9","8","937","The Lack of User-Friendly Information on Display"
"tinyllama","Software_Bugs","9","9","937","The Manufacturing Process"
"tinyllama","Software_Bugs","9","10","937","Boeing's Faulty Code Led to Tragic Accidents"
