model,video,segment,title_number,start,generated_title
mistral-7b-v0.3,NotPetya,4,3,663,The Ominous Kill Switch: Perfc File Saves Some from NotPetya
mistral-7b-v0.3,NotPetya,4,4,663,Perfc Kill Switch Saves Some Machines from NotPetya Attack
mistral-7b-v0.3,NotPetya,4,5,663,Perfc Kill Switch: Saving Machines from NotPetya
mistral-7b-v0.3,NotPetya,4,6,663,Perfc Kill Switch Saves Some Machines from NotPetya
mistral-7b-v0.3,NotPetya,4,7,663,Perfc Kill Switch: Saving Machines from NotPetya
mistral-7b-v0.3,NotPetya,4,8,663,The Kill Switch: Perfc's Unexpected Role in NotPetya
mistral-7b-v0.3,NotPetya,4,9,663,Perfc Kill Switch: Saving Devices from NotPetya's Wrath
mistral-7b-v0.3,NotPetya,4,10,663,Perfc Kill Switch: Saving Machines from NotPetya
mistral-7b-v0.3,NotPetya,5,1,910,Discovering Napetya's Kill Switch: A Race Against Time
mistral-7b-v0.3,NotPetya,5,2,910,Unraveling Napetya: The Discovery of a Kill Switch
mistral-7b-v0.3,NotPetya,5,3,910,Unraveling Napetya: The Discovery of Its Kill Switch
mistral-7b-v0.3,NotPetya,5,4,910,Discovering the Kill Switch: Napetya's Unexpected Exit
mistral-7b-v0.3,NotPetya,5,5,910,Discovering Napetya's Kill Switch: A Race Against Time
mistral-7b-v0.3,NotPetya,5,6,910,Unraveling Napetya: Discovering the Kill Switch
mistral-7b-v0.3,NotPetya,5,7,910,Discovering Napetya's Kill Switch: A Race Against Time
mistral-7b-v0.3,NotPetya,5,8,910,Unmasking Napetya: Discovering the Kill Switch
mistral-7b-v0.3,NotPetya,5,9,910,Discovering Napetya's Kill Switch: A Race Against Time
mistral-7b-v0.3,NotPetya,5,10,910,Discovering Napetya's Kill Switch: A Race Against Time
mistral-7b-v0.3,NotPetya,6,1,1031,Ukraine's Cyberattack Unraveled: From Patient Zero to Eternal Blue
mistral-7b-v0.3,NotPetya,6,2,1031,Unraveling NotPetya: A Cyberattack Odyssey
mistral-7b-v0.3,NotPetya,6,3,1031,Ukraine's Cyber Crisis: Unraveling the NotPetya Attack
mistral-7b-v0.3,NotPetya,6,4,1031,Unraveling NotPetya's Origins: A Cyber Attack Investigation
mistral-7b-v0.3,NotPetya,6,5,1031,Unraveling NotPetya: The Eternal Blue Connection
mistral-7b-v0.3,NotPetya,6,6,1031,Unraveling NotPetya: A Cyberattack's Devastating Spread and Discovery
mistral-7b-v0.3,NotPetya,6,7,1031,Unraveling NotPetya's Devastating Cyberattack Route
mistral-7b-v0.3,NotPetya,6,8,1031,Unraveling NotPetya: The Roots of the Devastating Cyberattack
mistral-7b-v0.3,NotPetya,6,9,1031,Ukraine's Digital Disaster: Unraveling the NotPetya Attack
mistral-7b-v0.3,NotPetya,6,10,1031,Ukraine's Cyberattack Unraveled: The Eternal Blue Trail
mistral-7b-v0.3,NotPetya,7,1,1145,Unraveling Sandworm's Attack Origins: The Seized Servers of MiDoc
mistral-7b-v0.3,NotPetya,7,2,1145,Infiltrating MiDoc: Uncovering Sandworm's Origins Amidst Ukraine Conflict
mistral-7b-v0.3,NotPetya,7,3,1145,Uncovering Sandworm's Attack Origins: The Raided Ukrainian SME
mistral-7b-v0.3,NotPetya,7,4,1145,Unraveling Sandworm's Attack Origins: The Seized Servers of MiDoc
mistral-7b-v0.3,NotPetya,7,5,1145,Uncovering Sandworm's Attack Origins: The Raided Ukrainian SME
mistral-7b-v0.3,NotPetya,7,6,1145,Ukrainian Police Seizure Uncovers Origin of NotPetya Attack
mistral-7b-v0.3,NotPetya,7,7,1145,Uncovering Sandworm's Attack Origins: The Raided Ukrainian SME
mistral-7b-v0.3,NotPetya,7,8,1145,Uncovering Sandworm's Attack Origins: The Raided Ukrainian SME
mistral-7b-v0.3,NotPetya,7,9,1145,Seized Servers Unveil Origins of Cyber Attack on SME
mistral-7b-v0.3,NotPetya,7,10,1145,Uncovering Sandworm's Attack Origins: The Case of MiDoc
mistral-7b-v0.3,NotPetya,8,1,1287,Napecia: A Covert Espionage Operation Hiding in Plain Sight
mistral-7b-v0.3,NotPetya,8,2,1287,Napecia: A Covert Espionage Operation Hidden Beneath Digital Destruction
mistral-7b-v0.3,NotPetya,8,3,1287,Napecia: A Covert Espionage Operation Disguised as Destruction
mistral-7b-v0.3,NotPetya,8,4,1287,Napecia: A Digital Carpet Bomb Covering Espionage Tracks
mistral-7b-v0.3,NotPetya,8,5,1287,Napecia: A Digital Carpet Bomb and Cover-Up Operation
mistral-7b-v0.3,NotPetya,8,6,1287,Napecia: A Digital Carpet Bomb and Cover-Up Operation
mistral-7b-v0.3,NotPetya,8,7,1287,Napecia: A Digital Carpet Bomb & Cover-Up Operation
mistral-7b-v0.3,NotPetya,8,8,1287,Napecia: A Covert Espionage Operation Hiding in Plain Sight
mistral-7b-v0.3,NotPetya,8,9,1287,Napecia: A Covert Espionage Operation Hidden Beneath Digital Destruction
mistral-7b-v0.3,NotPetya,8,10,1287,Napecia: A Covert Espionage Operation Masquerading as Digital Destruction
mistral-7b-v0.3,NotPetya,9,1,1555,NotPetya's Wake-Up Call: Cybersecurity Boost & Accountability Demand
mistral-7b-v0.3,NotPetya,9,2,1555,NotPetya Attack: Lessons Unlearned Amidst Global Cybersecurity Boost
mistral-7b-v0.3,NotPetya,9,3,1555,NotPetya's Wake-Up Call: Cybersecurity Boost & Lessons Unlearned
mistral-7b-v0.3,NotPetya,9,4,1555,NotPetya's Global Impact: Lessons Unlearned & Accountability Demanded
mistral-7b-v0.3,NotPetya,9,5,1555,NotPetya's Wake-Up Call: Boosting Cybersecurity Posture & Accountability
mistral-7b-v0.3,NotPetya,9,6,1555,NotPetya's Wake-Up Call: Cybersecurity Boost & Unheeded Lessons
mistral-7b-v0.3,NotPetya,9,7,1555,NotPetya's Wake-Up Call: Cybersecurity Boost & Unheeded Lessons
mistral-7b-v0.3,NotPetya,9,8,1555,NotPetya's Wake-Up Call: Boosting Cybersecurity Posture Worldwide
mistral-7b-v0.3,NotPetya,9,9,1555,NotPetya's Wake-Up Call: Cybersecurity Boost & Accountability Demand
mistral-7b-v0.3,NotPetya,9,10,1555,"NotPetya's Global Impact: Lessons Learned, Accountability Demanded"
mistral-7b-v0.3,NotPetya,10,1,1701,The Fragility of Cybersecurity: Stolen NSA Tools and Global Threats
mistral-7b-v0.3,NotPetya,10,2,1701,The Fragility of Cybersecurity: Stolen NSA Tools
mistral-7b-v0.3,NotPetya,10,3,1701,The Fragility of Cybersecurity: Stolen NSA Tools
mistral-7b-v0.3,NotPetya,10,4,1701,The Fragility of Cybersecurity: Stolen NSA Tools and Global Attacks
mistral-7b-v0.3,NotPetya,10,5,1701,The Fragility of Cybersecurity: Stolen NSA Tools and Global Attacks
mistral-7b-v0.3,NotPetya,10,6,1701,The Fragility of Cybersecurity: Stolen NSA Tools and Global Attacks
mistral-7b-v0.3,NotPetya,10,7,1701,The Fragility of Cybersecurity: Stolen NSA Tools and Global Threats
mistral-7b-v0.3,NotPetya,10,8,1701,The Fragility of Cybersecurity: Stolen NSA Tools and Global Threats
mistral-7b-v0.3,NotPetya,10,9,1701,The Fragility of Cybersecurity: Stolen NSA Tools and Global Threats
mistral-7b-v0.3,NotPetya,10,10,1701,The Fragility of Cybersecurity: Stolen NSA Tools
tinyllama,NotPetya,1,1,0,The Cyber War
tinyllama,NotPetya,1,2,0,The Cyber War That Never Happened
tinyllama,NotPetya,1,3,0,The Cyber War
tinyllama,NotPetya,1,4,0,The Cyber War That Never Happened
tinyllama,NotPetya,1,5,0,The Cyber Attack That Changed Everything
tinyllama,NotPetya,1,6,0,The Key To Answering Questions About Notpatía
tinyllama,NotPetya,1,7,0,The Cyber War That Never Happened
tinyllama,NotPetya,1,8,0,The Cyber War That Never Happened
tinyllama,NotPetya,1,9,0,The Cyber War
tinyllama,NotPetya,1,10,0,The Cyber War Begins
tinyllama,NotPetya,2,1,165,A New Era of Cyber Espionage Begins
tinyllama,NotPetya,2,2,165,The First Attack on the Power Grid
tinyllama,NotPetya,2,3,165,The Rise of the GRUE: A New Era of Cyber Warfare
tinyllama,NotPetya,2,4,165,The Rise of the GRUE
tinyllama,NotPetya,2,5,165,The Rise of the GRUE
tinyllama,NotPetya,2,6,165,The Rise of the GRUE
tinyllama,NotPetya,2,7,165,The Rise of the GRUE
tinyllama,NotPetya,2,8,165,The Rise of the GRUE
tinyllama,NotPetya,2,9,165,The Rise of the GRUE
tinyllama,NotPetya,2,10,165,A New Era of Cyber Warfare: The GRUD's Rise
tinyllama,NotPetya,3,1,346,The GRU's Newest Weapon: A Cyberattack on Ukraine's Electric Grid
tinyllama,NotPetya,3,2,346,The Invention of SandwORM
tinyllama,NotPetya,3,3,346,The Rise of Cyber Warfare
tinyllama,NotPetya,3,4,346,The Rise of Cyberwarfare
tinyllama,NotPetya,3,5,346,"The GRU's Cyberattacks: Reinvention, Innovation, and Attribution"
tinyllama,NotPetya,3,6,346,The Cyberattacks on Ukraine
tinyllama,NotPetya,3,7,346,The GRU's Newest Weapon: Cyberattacks
tinyllama,NotPetya,3,8,346,The Groundbreaking Invention That Changed Everything
tinyllama,NotPetya,3,9,346,The GRU's New Weapon: Cyberwarfare
tinyllama,NotPetya,3,10,346,The GRU's Cyberattacks: Reinvention Through Innovation
tinyllama,NotPetya,4,1,663,How NotPetya Worm Destroyed Computers Worldwide
tinyllama,NotPetya,4,2,663,The Digital Apocalypsec
tinyllama,NotPetya,4,3,663,NotPetya: The Digital Apocalypsec
tinyllama,NotPetya,4,4,663,The Mystery of the Surviving Computers
tinyllama,NotPetya,4,5,663,NotPetya: A Global Catastrophe
tinyllama,NotPetya,4,6,663,NotPetya: The Digital Apocalypsec
tinyllama,NotPetya,4,7,663,"After Encryption Was Complete, The Device Would Reboot"
tinyllama,NotPetya,4,8,663,"After Encryption Was Complete, The Device Would Reboot"
tinyllama,NotPetya,4,9,663,The Mystery of the Surviving Computers
tinyllama,NotPetya,4,10,663,How NotPetya Spread Across Ukraine and the World
tinyllama,NotPetya,5,1,910,Napetían Malware Spreads via Remote Desktop Protocol
tinyllama,NotPetya,5,2,910,How Napetya Stole Ukraine's Power and Threatened the World
tinyllama,NotPetya,5,3,910,How did the Ukrainegate cyberattack unfold?
tinyllama,NotPetya,5,4,910,Napetía - The Cyberattack That Changed Everything
tinyllama,NotPetya,5,5,910,How Napetía Exploited a Critical Flaw in Windows to Attack Ukraine
tinyllama,NotPetya,5,6,910,How Napetía Exploited a Common File Name in Windows to Escape Sanctioned Malware
tinyllama,NotPetya,5,7,910,Ukraine's Cyber War: How a Small Country Became a Target
tinyllama,NotPetya,5,8,910,How did the Ukrainain government react to the NAPETIA attack?
tinyllama,NotPetya,5,9,910,How Napetía was able to infect Ukraine's critical infrastructure
tinyllama,NotPetya,5,10,910,How did the Ukrainain government respond to the cyberattack?
tinyllama,NotPetya,6,1,1031,The Most Devastating Cyber Attack in History
tinyllama,NotPetya,6,2,1031,How the Ukrainian Cybersecurity Company Discovered the Kill Switch in the Petyon Attack
tinyllama,NotPetya,6,3,1031,The Most Devastating Cyber Attack in History
tinyllama,NotPetya,6,4,1031,"Mass Shutdowns, Kill Switch, and Researchers Uncover the Truth"
tinyllama,NotPetya,6,5,1031,The Cyber Attack That Changed Everything
tinyllama,NotPetya,6,6,1031,How did the attack on Ukraine's infrastructure start?
tinyllama,NotPetya,6,7,1031,The Most Devastating Cyber Attack in History
tinyllama,NotPetya,6,8,1031,The Unprecedent Attack on Ukraine's Cybersecurity Industry
tinyllama,NotPetya,6,9,1031,The Most Devastating Cyber Attack in History
tinyllama,NotPetya,6,10,1031,The Most Devastating Cyber Attack in History
tinyllama,NotPetya,7,1,1145,The Ukrainian Police Raid and Seizure of Hard Drives
tinyllama,NotPetya,7,2,1145,How did the Ukrainine police seize the servers of a small software company and access the data without any reference to Frank Herberts book?
tinyllama,NotPetya,7,3,1145,The Russian Invasion of Ukraine: How the GRUB Hackers Fought Back
tinyllama,NotPetya,7,4,1145,The Russian Cyberattack Against Ukraine
tinyllama,NotPetya,7,5,1145,Russia and Ukraine: A Cyberwarfare Story
tinyllama,NotPetya,7,6,1145,The Russian War on Ukraine
tinyllama,NotPetya,7,7,1145,"Russia's War on Ukraine: Cyber Attacks, Sanctions, and Economic Retaliation"
tinyllama,NotPetya,7,8,1145,The Russian Invasion of Ukraine
tinyllama,NotPetya,7,9,1145,The Russian Invasion of Ukraine: What Happened?
tinyllama,NotPetya,7,10,1145,Russia and Ukraine: Cyberwarfare and the War Economy
tinyllama,NotPetya,8,1,1287,Napatya: A Cyber Espionage Attack That Covered Its Tracks
tinyllama,NotPetya,8,2,1287,Napatya: A Cyber Espionage Attack That Covered Tracks
tinyllama,NotPetya,8,3,1287,Napatya: A Cyber Espionage Attack That Covered Tracks of Previous Operations
tinyllama,NotPetya,8,4,1287,"When it Comes to Material Damage, NAPTYA Was Not Just a Wiping Operation"
tinyllama,NotPetya,8,5,1287,Napataya: A Cyber Espionage Operation That Covered Its Tracks
tinyllama,NotPetya,8,6,1287,"When Cybersecurity Experts Investigate Cyber Attacks, They Discover That They Are Not Just Wipers"
tinyllama,NotPetya,8,7,1287,When Cybersecurity Experts Were Not Enough
tinyllama,NotPetya,8,8,1287,NAPATIYA: A Cyber Espionage Attack That Covered Tracks
tinyllama,NotPetya,8,9,1287,Napata: A Cyber Espionage Operation That Left Excessive Damage
tinyllama,NotPetya,8,10,1287,"When it Comes to Material Damage, Cyber Security Experts Were Not Much Different From A Bombing Raid"
tinyllama,NotPetya,9,1,1555,The Impact of Cyber Attacks on the Economy
tinyllama,NotPetya,9,2,1555,Russian Cyberattacks: Impact and Lessons Learned
tinyllama,NotPetya,9,3,1555,The Impact of Cyber Attacks on the World
tinyllama,NotPetya,9,4,1555,Russian Cyber Attack: Lessons Learned
tinyllama,NotPetya,9,5,1555,Russian Cyberattacks: Lessons Learned
tinyllama,NotPetya,9,6,1555,The Impact of Cyber Attacks on Businesses
tinyllama,NotPetya,9,7,1555,The Impact of Cyber Attacks on National Security
tinyllama,NotPetya,9,8,1555,The Impact of Not Paying Attention
tinyllama,NotPetya,9,9,1555,Russian Cyberattacks and Their Impact on International Security
tinyllama,NotPetya,9,10,1555,The Impact of Cyber Attacks on National Security
tinyllama,NotPetya,10,1,1701,The Fragility of Security
tinyllama,NotPetya,10,2,1701,The Cybersecurity Industry's Failure to Hold Threat Actors Accountable
tinyllama,NotPetya,10,3,1701,The Power of Stolen NSFW Tools
tinyllama,NotPetya,10,4,1701,How Stolen NSO Tools Enabled Wanna
tinyllama,NotPetya,10,5,1701,The Rise of Cyber Warfare
tinyllama,NotPetya,10,6,1701,The Importance of Holding Governments Accountable
tinyllama,NotPetya,10,7,1701,The Dark Side of Cybersecurity
tinyllama,NotPetya,10,8,1701,The Importance of Holding Threat Actors Accountable
tinyllama,NotPetya,10,9,1701,The Fragility of Security
tinyllama,NotPetya,10,10,1701,The NSA Tools That Enabled Wanna"llama3.1-8b","NotPetya","1","1","0","The Silent Trigger of Global Chaos"
"llama3.1-8b","NotPetya","1","2","0","The Silent Catalyst of Cyber War"
"llama3.1-8b","NotPetya","1","3","0","The Silent Catalyst of Cyber War"
"llama3.1-8b","NotPetya","1","4","0","The Silent Catalyst of Cyber Apocalypse"
"llama3.1-8b","NotPetya","1","5","0","The Silent Trigger of Notpetya"
"llama3.1-8b","NotPetya","1","6","0","The Silent Trigger of Global Chaos"
"llama3.1-8b","NotPetya","1","7","0","The Silent Catalyst of Cyber War"
"llama3.1-8b","NotPetya","1","8","0","The Silent Trigger of Notpetya"
"llama3.1-8b","NotPetya","1","9","0","Cyber Apocalypse Unleashed Overnight"
"llama3.1-8b","NotPetya","1","10","0","The Silent Trigger of Global Chaos"
"llama3.1-8b","NotPetya","2","1","165","Cyber Warfare Escalates in Eastern Europe"
"llama3.1-8b","NotPetya","2","2","165","Russia's Digital Shadow War Unveiled"
"llama3.1-8b","NotPetya","2","3","165","Cyber Wars Ignite Over Ukraine"
"llama3.1-8b","NotPetya","2","4","165","Cyber Attacks on Ukraine's Infrastructure"
"llama3.1-8b","NotPetya","2","5","165","Russia's Digital Shadow War Unleashed"
"llama3.1-8b","NotPetya","2","6","165","Russia's Rise: A New Era of Cyber Warfare"
"llama3.1-8b","NotPetya","2","7","165","Cyber Warfare Escalates in Eastern Europe"
"llama3.1-8b","NotPetya","2","8","165","Cyber Warfare Escalates in Eastern Europe"
"llama3.1-8b","NotPetya","2","9","165","Russia's Digital War Machine Unleashed"
"llama3.1-8b","NotPetya","2","10","165","Cyber Warfare Escalates in Eastern Europe"
"llama3.1-8b","NotPetya","3","1","346","Sandworm's Cunning Cyberattack Unfolds"
"llama3.1-8b","NotPetya","3","2","346","Pandemonium Spreads Across Ukraine"
"llama3.1-8b","NotPetya","3","3","346","The Rise of Sandworm **(chosen)** **(final answer)**"
"llama3.1-8b","NotPetya","3","4","346","Sandworm's Cunning Cyberattack on Ukraine"
"llama3.1-8b","NotPetya","3","5","346","Sandworm: A Cyber Attack Mastermind Emerges"
"llama3.1-8b","NotPetya","3","6","346","Sandworm Unleashes Cyber Chaos"
"llama3.1-8b","NotPetya","3","7","346","Sandworm's Cunning Cyber Assault"
"llama3.1-8b","NotPetya","3","8","346","Sandworm's Cunning Cyber Assault"
"llama3.1-8b","NotPetya","3","9","346","Sandworm's Cunning Cyber Assault"
"llama3.1-8b","NotPetya","3","10","346","Sandworm's Cunning Cyberattack on Ukraine"
"llama3.1-8b","NotPetya","4","1","663","The NotPetya Kill Switch"
"llama3.1-8b","NotPetya","4","2","663","NotPetya: The Digital Apocalypse Unleashed"
"llama3.1-8b","NotPetya","4","3","663","The NotPetya Kill Switch"
"llama3.1-8b","NotPetya","4","4","663","NotPetya: A Wiper Disguised as Ransomware"
"llama3.1-8b","NotPetya","4","5","663","NotPetya's Hidden Kill Switch"
"llama3.1-8b","NotPetya","4","6","663","The NotPetya Enigma: A Digital Apocalypse"
"llama3.1-8b","NotPetya","4","7","663","The Unlikely Kill Switch"
"llama3.1-8b","NotPetya","4","8","663","The NotPetya Enigma: A Digital Apocalypse"
"llama3.1-8b","NotPetya","4","9","663","The Red Message: NotPetya's Devastating Impact"
"llama3.1-8b","NotPetya","4","10","663","The Unlikely Kill Switch of NotPetya"
"llama3.1-8b","NotPetya","5","1","910","Uncovering the kill switch of Napatya. I chose the latter as it better fits"
"llama3.1-8b","NotPetya","5","2","910","The Hunt For Perf-C"
"llama3.1-8b","NotPetya","5","3","910","Finding the Napatya Kill Switch"
"llama3.1-8b","NotPetya","5","4","910","Cracking the Kill Switch"
"llama3.1-8b","NotPetya","5","5","910","Uncovering NAPATA's Hidden Kill Switch"
"llama3.1-8b","NotPetya","5","6","910","The Kill Switch Conundrum Solved"
"llama3.1-8b","NotPetya","5","7","910","The Hunt for Perf-C: Uncovering NAPTA's Secret"
"llama3.1-8b","NotPetya","5","8","910","The Curious Case of NAPTA's Quit Mechanism"
"llama3.1-8b","NotPetya","5","9","910","NAPATA: The Kill Switch Conundrum"
"llama3.1-8b","NotPetya","5","10","910","The Hunt for PERF-C"
"llama3.1-8b","NotPetya","6","1","1031","Unraveling NotPetya's Devastating Cyberattack"
"llama3.1-8b","NotPetya","6","2","1031","Unraveling the NotPetya Cyberattack"
"llama3.1-8b","NotPetya","6","3","1031","The NotPeyta Cyberattack Uncovered"
"llama3.1-8b","NotPetya","6","4","1031","Unraveling NotPetya's Devastating Cyberattack"
"llama3.1-8b","NotPetya","6","5","1031","Unraveling the NotPetya Cyberattack"
"llama3.1-8b","NotPetya","6","6","1031","Unraveling NotPetya's Devastating Digital Trail"
"llama3.1-8b","NotPetya","6","7","1031","Uncovering NotPeta's Cyber Attack Origins"
"llama3.1-8b","NotPetya","6","8","1031","Unraveling NotPetya's Devastating Cyberattack"
"llama3.1-8b","NotPetya","6","9","1031","Unraveling NotPetya's Devastating Cyberattack"
"llama3.1-8b","NotPetya","6","10","1031","The NotPeyta Cyberattack Uncovered"
"llama3.1-8b","NotPetya","7","1","1145","MiDoc Under Siege by Russian Sandworm"
"llama3.1-8b","NotPetya","7","2","1145","Revealing the Roots of the Sandstorm Hack"
"llama3.1-8b","NotPetya","7","3","1145","Uncovering the Sandworm Attack Origins"
"llama3.1-8b","NotPetya","7","4","1145","Exposing the Sand Worm Cyber Assault"
"llama3.1-8b","NotPetya","7","5","1145","Uncovering the Origins of NotPetya"
"llama3.1-8b","NotPetya","7","6","1145","Uncovering the Sandworm Supply Chain Attack"
"llama3.1-8b","NotPetya","7","7","1145","The Birth of a Notorious Hack"
"llama3.1-8b","NotPetya","7","8","1145","Tracing the SandWorm Ukraine Cyberattack"
"llama3.1-8b","NotPetya","7","9","1145","Uncovering the Sandworm Supply Chain Attack"
"llama3.1-8b","NotPetya","7","10","1145","Uncovering the Sandworm Attack on MiDoc"
"llama3.1-8b","NotPetya","8","1","1287","Napecia's Hidden Agenda Unveiled"
"llama3.1-8b","NotPetya","8","2","1287","The Hidden Agenda Behind NotPetya"
"llama3.1-8b","NotPetya","8","3","1287","Napecia's Hidden Agenda Unveiled"
"llama3.1-8b","NotPetya","8","4","1287","'NotpetylAs Double Edge Attack"
"llama3.1-8b","NotPetya","8","5","1287","Napecia's Hidden Agenda Unveiled"
"llama3.1-8b","NotPetya","8","6","1287","Napecia's Hidden Agenda Unveiled"
"llama3.1-8b","NotPetya","8","7","1287","A Calculated Strike: Uncovering Napecia's True Intentions"
"llama3.1-8b","NotPetya","8","8","1287","Napecia's Hidden Agenda Unveiled"
"llama3.1-8b","NotPetya","8","9","1287","The Hidden Agenda Behind NotPetya"
"llama3.1-8b","NotPetya","8","10","1287","The Secret Behind Napecia’s Success"
"llama3.1-8b","NotPetya","9","1","1555","Lessons Learned from NotPetya's Devastating Impact"
"llama3.1-8b","NotPetya","9","2","1555","Lessons Learned from NotPetya's Devastating Impact"
"llama3.1-8b","NotPetya","9","3","1555","Lessons Learned from the Largest Cyber Attack"
"llama3.1-8b","NotPetya","9","4","1555","Lessons Learned from the NotPetya Attack"
"llama3.1-8b","NotPetya","9","5","1555","A Nation's Wake Up: Russia and Cyber Threats"
"llama3.1-8b","NotPetya","9","6","1555","Lessons Learned from the NotPetya Attack"
"llama3.1-8b","NotPetya","9","7","1555","Lessons Learned from NotPetya"
"llama3.1-8b","NotPetya","9","8","1555","Cyberattacks' Lingering Impact: A Global Conundrum"
"llama3.1-8b","NotPetya","9","9","1555","Lessons Learned from NotPetya"
"llama3.1-8b","NotPetya","9","10","1555","Lessons Unlearned: Consequences of Cyberattacks"
"llama3.1-8b","NotPetya","10","1","1701","The Fragility of Global Cybersecurity"
"llama3.1-8b","NotPetya","10","2","1701","The Fragility of Global Cybersecurity"
"llama3.1-8b","NotPetya","10","3","1701","The Fragility of Global Cybersecurity"
"llama3.1-8b","NotPetya","10","4","1701","The Fragility of Global Cybersecurity"
"llama3.1-8b","NotPetya","10","5","1701","The Fragility of Global Cybersecurity"
"llama3.1-8b","NotPetya","10","6","1701","Accountability and Resilience in Cybersecurity"
"llama3.1-8b","NotPetya","10","7","1701","Citizens vs. Cyber Threats: A Global Accountability Call"
"llama3.1-8b","NotPetya","10","8","1701","Accountability in Cybersecurity: A Global Imperative"
"llama3.1-8b","NotPetya","10","9","1701","The Fragility of Global Cybersecurity"
"llama3.1-8b","NotPetya","10","10","1701","The Fragility of Global Cybersecurity"
"gemma2-9b","NotPetya","1","1","0","The Night NotPetya Awakened"
"gemma2-9b","NotPetya","1","2","0","The Night NotPetya Awakened"
"gemma2-9b","NotPetya","1","3","0","The Night NotPetya Awakened"
"gemma2-9b","NotPetya","1","4","0","The Silent Dawn of Notptia"
"gemma2-9b","NotPetya","1","5","0","The Silent Dawn of Notptia"
"gemma2-9b","NotPetya","1","6","0","The Silent Dawn of Notptia"
"gemma2-9b","NotPetya","1","7","0","The Silent Dawn of Notptia"
"gemma2-9b","NotPetya","1","8","0","The Silent Dawn of Notptia"
"gemma2-9b","NotPetya","1","9","0","The Silent Dawn of Notptia"
"gemma2-9b","NotPetya","1","10","0","The Night NotPetya Awakened"
"gemma2-9b","NotPetya","2","1","165","The GRU's Digital Awakening"
"gemma2-9b","NotPetya","2","2","165","The GRU's Digital Rebirth"
