"model","video","segment","title_number","start","generated_title"
"mistral-7b-v0.3","quantum_computing_map","2","10","44","Quantum Computing: Superposition, Entanglement, and Interference Explained"
"mistral-7b-v0.3","quantum_computing_map","3","1","394","Quantum Factorization: A Game Changer in Internet Encryption"
"mistral-7b-v0.3","quantum_computing_map","3","2","394","Quantum Factorization: A Game Changer in Internet Encryption"
"mistral-7b-v0.3","quantum_computing_map","3","3","394","Quantum Algorithm Revolutionizes Factorization and Internet Security"
"mistral-7b-v0.3","quantum_computing_map","3","4","394","Quantum Factorization: A Game Changer in Internet Security"
"mistral-7b-v0.3","quantum_computing_map","3","5","394","Quantum Algorithm Revolutionizes Factorization, Boosting Internet Security"
"mistral-7b-v0.3","quantum_computing_map","3","6","394","Quantum Factorization Algorithm: A Game Changer in Internet Security"
"mistral-7b-v0.3","quantum_computing_map","3","7","394","Quantum Factorization Algorithm: A Game Changer in Internet Security"
"mistral-7b-v0.3","quantum_computing_map","3","8","394","Quantum Algorithm Revolutionizes Factorization, Boosting Internet Security"
"mistral-7b-v0.3","quantum_computing_map","3","9","394","Quantum Algorithm Revolutionizes Factorization and Internet Security"
"mistral-7b-v0.3","quantum_computing_map","3","10","394","Quantum Factorization: A Game Changer in Internet Security"
"mistral-7b-v0.3","quantum_computing_map","4","1","487","Quantum Algorithms: Speeding Up Exponential Problems"
"mistral-7b-v0.3","quantum_computing_map","4","2","487","Quantum Algorithms: Speeding Up Exponential Problems"
"mistral-7b-v0.3","quantum_computing_map","4","3","487","Quantum Algorithms: Speeding Up Exponential Problems"
"mistral-7b-v0.3","quantum_computing_map","4","4","487","Quantum Algorithms and Their Speed Up Over Classical Computers"
"mistral-7b-v0.3","quantum_computing_map","4","5","487","Quantum Algorithms: Factoring & Simulation: A Speed Up Over Classical Computers"
"mistral-7b-v0.3","quantum_computing_map","4","6","487","Quantum Algorithms and Their Exponential Speedup Over Classical Computers"
"mistral-7b-v0.3","quantum_computing_map","4","7","487","Quantum Algorithms: Speeding Up Exponential Problems"
"mistral-7b-v0.3","quantum_computing_map","4","8","487","Quantum Algorithms and Their Exponential Speedup Over Classical Computers"
"mistral-7b-v0.3","quantum_computing_map","4","9","487","Quantum Algorithms: Speeding Up Complex Problems"
"mistral-7b-v0.3","quantum_computing_map","4","10","487","Quantum Algorithms and Their Exponential Speed Up"
"mistral-7b-v0.3","quantum_computing_map","5","1","847","Quantum Computing Models: From Theory to Reality"
"mistral-7b-v0.3","quantum_computing_map","5","2","847","Quantum Computing: From Theory to Reality"
"mistral-7b-v0.3","quantum_computing_map","5","3","847","Quantum Computing Models: Bridging Theory and Reality"
"mistral-7b-v0.3","quantum_computing_map","5","4","847","Quantum Computing Models: Building the Future"
"mistral-7b-v0.3","quantum_computing_map","5","5","847","Quantum Computing Models Explored: Building the Future"
"mistral-7b-v0.3","quantum_computing_map","5","6","847","Quantum Computing Models: From Theory to Reality"
"mistral-7b-v0.3","quantum_computing_map","5","7","847","Quantum Computing Models: Bridging Theory and Reality"
"mistral-7b-v0.3","quantum_computing_map","5","8","847","Quantum Computing Models and Physical Implementations Explored"
"mistral-7b-v0.3","quantum_computing_map","5","9","847","Quantum Computing Models: Bridging Theory and Reality"
"mistral-7b-v0.3","quantum_computing_map","5","10","847","Quantum Computing: Models & Implementations"
"mistral-7b-v0.3","quantum_computing_map","6","1","967","Building Quantum Computers with Gates: An Introduction to Kiskit"
"mistral-7b-v0.3","quantum_computing_map","6","2","967","Quantum Computing: Building Algorithms with Qubits and Gates"
"mistral-7b-v0.3","quantum_computing_map","6","3","967","Quantum Computing: Building Algorithms with Qubits and Gates"
"mistral-7b-v0.3","quantum_computing_map","6","4","967","Quantum Computing: Building Algorithms with Gates"
"mistral-7b-v0.3","quantum_computing_map","6","5","967","Quantum Computing: Building Algorithms with Gates"
"mistral-7b-v0.3","quantum_computing_map","6","6","967","Quantum Computing: Building Algorithms with Gates"
"mistral-7b-v0.3","quantum_computing_map","6","7","967","Quantum Computing: Building Algorithms with Gates"
"mistral-7b-v0.3","quantum_computing_map","6","8","967","Quantum Computing: Building Algorithms with Gates"
"mistral-7b-v0.3","quantum_computing_map","6","9","967","Quantum Computing: Building Algorithms with Gates"
"mistral-7b-v0.3","quantum_computing_map","6","10","967","Building Quantum Computers with Gates: An Introduction to Qiskit"
"mistral-7b-v0.3","quantum_computing_map","7","1","1169","Exploring Quantum Computing Models: Adiabiatic, Annealing, & Topological"
"mistral-7b-v0.3","quantum_computing_map","7","2","1169","Exploring Quantum Computing Models: Adiabiatic, Quantum Annealing, & Topological"
"mistral-7b-v0.3","quantum_computing_map","7","3","1169","Exploring Quantum Computing Models: Adiabiatic, Annealing, and Topological"
"mistral-7b-v0.3","quantum_computing_map","7","4","1169","Exploring Quantum Computing Models: Adiabiatic, Annealing, and Topological"
"mistral-7b-v0.3","quantum_computing_map","7","5","1169","Exploring Quantum Computing Models: Adiabiatic, Annealing, and Topological"
"mistral-7b-v0.3","quantum_computing_map","7","6","1169","Exploring Quantum Computing Models: Adiabiatic, Annealing, and Topological"
"mistral-7b-v0.3","quantum_computing_map","7","7","1169","Exploring Quantum Computing Models: Adiabiatic, Quantum Annealing, and Topological"
"mistral-7b-v0.3","quantum_computing_map","7","8","1169","Exploring Quantum Computing Models: Adiabiatic, Annealing, & Topological"
"mistral-7b-v0.3","quantum_computing_map","7","9","1169","Exploring Quantum Computing Models: Adiabiatic, Quantum Annealing, & Topological"
"mistral-7b-v0.3","quantum_computing_map","7","10","1169","Exploring Quantum Computing Models: Adiabiatic, Annealing, and Topological"
"mistral-7b-v0.3","quantum_computing_map","8","1","1584","Quantum Error Correction and Scalability Challenges in Superconductive Qubits"
"mistral-7b-v0.3","quantum_computing_map","8","2","1584","Quantum Error Correction and Scalability Challenges in Superconductive Qubits"
"mistral-7b-v0.3","quantum_computing_map","8","3","1584","Quantum Error Correction and Scalability Challenges in Superconductive Qubits"
"mistral-7b-v0.3","quantum_computing_map","8","4","1584","Quantum Error Correction & Scalability Challenges in Superconductors"
"mistral-7b-v0.3","quantum_computing_map","8","5","1584","Quantum Error Correction & Scalability Challenges in Superconductors"
"mistral-7b-v0.3","quantum_computing_map","8","6","1584","Quantum Error Correction & Scalability Challenges in Superconductive Qubits"
"mistral-7b-v0.3","quantum_computing_map","8","7","1584","Quantum Error Correction and Scalability Challenges in Quantum Computers"
"mistral-7b-v0.3","quantum_computing_map","8","8","1584","Quantum Error Correction and Scalability Challenges in Superconductive Qubits"
"mistral-7b-v0.3","quantum_computing_map","8","9","1584","Quantum Error Correction and Scalability Challenges in Superconductive Qubits"
"mistral-7b-v0.3","quantum_computing_map","8","10","1584","Quantum Error Correction & Scalability Challenges in Superconductive Qubits"
"mistral-7b-v0.3","quantum_computing_map","9","1","1694","Exploring Quantum Computing Techniques: Qubits from Atoms to Photons"
"mistral-7b-v0.3","quantum_computing_map","9","2","1694","Exploring Quantum Computing Techniques: Qubits from Atoms to Photons"
"mistral-7b-v0.3","quantum_computing_map","9","3","1694","Exploring Various Quantum Computer Designs: From Silicon Spins to Trapped Ions"
"mistral-7b-v0.3","quantum_computing_map","9","4","1694","Exploring Quantum Computing Techniques: Qubits from Atoms to Photons"
"mistral-7b-v0.3","quantum_computing_map","9","5","1694","Exploring Quantum Computing Techniques: Qubits from Atoms to Photons"
"mistral-7b-v0.3","quantum_computing_map","9","6","1694","Exploring Quantum Computing Techniques: Qubits from Atoms to Photons"
"mistral-7b-v0.3","quantum_computing_map","9","7","1694","Exploring Quantum Computing Techniques: Qubits from Atoms to Photons"
"mistral-7b-v0.3","quantum_computing_map","9","8","1694","Exploring Various Quantum Computer Designs: Qubits from Atoms to Photons"
"mistral-7b-v0.3","quantum_computing_map","9","9","1694","Exploring Quantum Computing: Qubits from Atoms to Photons"
"mistral-7b-v0.3","quantum_computing_map","9","10","1694","Exploring Various Quantum Computing Approaches: Qubits from Atoms to Photons"
"mistral-7b-v0.3","quantum_computing_map","10","1","1925","Quantum Computing: Companies, Roadmaps, and Future Prospects"
"mistral-7b-v0.3","quantum_computing_map","10","2","1925","Quantum Computing: Companies, Roadmaps & Future Prospects"
"mistral-7b-v0.3","quantum_computing_map","10","3","1925","Exploring Quantum Computing Companies & Their Roadmaps"
"mistral-7b-v0.3","quantum_computing_map","10","4","1925","Exploring Quantum Computing Companies & Roadmaps"
"mistral-7b-v0.3","quantum_computing_map","10","5","1925","Quantum Computing: Companies & Roadmaps Ahead"
"mistral-7b-v0.3","quantum_computing_map","10","6","1925","Exploring Quantum Computing Companies & Their Roadmaps"
"mistral-7b-v0.3","quantum_computing_map","10","7","1925","Exploring Quantum Computing Companies & Their Roadmaps"
"mistral-7b-v0.3","quantum_computing_map","10","8","1925","Quantum Computing: Companies, Startups, and Their Future Roadmaps"
"mistral-7b-v0.3","quantum_computing_map","10","9","1925","Quantum Computing: Companies, Startups, and Their Future Roadmaps"
"mistral-7b-v0.3","quantum_computing_map","10","10","1925","Quantum Computing: Companies & Future Roadmaps"
"tinyllama","quantum_computing_map","1","1","0","The Map of Quantum Computing"
"tinyllama","quantum_computing_map","1","2","0","Quantum Computing - A Revolutionary Technology for Data Science and AI"
"tinyllama","quantum_computing_map","1","3","0","Understanding Quantum Computer Architecture"
"tinyllama","quantum_computing_map","1","4","0","The Map of Quantum Computing"
"tinyllama","quantum_computing_map","1","5","0","The Map of Quantum Computing"
"tinyllama","quantum_computing_map","1","6","0","Quantum Computing: The Future of Computing?"
"tinyllama","quantum_computing_map","1","7","0","Quantum Computing - The Map of the Industry"
"tinyllama","quantum_computing_map","1","8","0","The Map of Quantum Computing"
"tinyllama","quantum_computing_map","1","9","0","The Map of QuantUM Computing"
"tinyllama","quantum_computing_map","1","10","0","The Future of Quantum Computing"
"tinyllama","quantum_computing_map","2","1","44","How Quantum Computing Works"
"tinyllama","quantum_computing_map","2","2","44","Quantum Computing - How It Works"
"tinyllama","quantum_computing_map","2","3","44","Quantum Computing: The Future of Computing"
"tinyllama","quantum_computing_map","2","4","44","Quantum Computing: The Future of Computing"
"tinyllama","quantum_computing_map","2","5","44","Quantum Computing - The Future of Computing"
"tinyllama","quantum_computing_map","2","6","44","How Quantum Computers Work"
"tinyllama","quantum_computing_map","2","7","44","Quantum Computing - How does quantum computing work?"
"tinyllama","quantum_computing_map","2","8","44","Understanding Quantum Computing"
"tinyllama","quantum_computing_map","2","9","44","Creating a Brief, Engaging Chapter Title for This Transcript"
"tinyllama","quantum_computing_map","2","10","44","Understanding Quantum Computing"
"tinyllama","quantum_computing_map","3","1","394","The Fastest Algorithm for Factoring Large Numbers"
"tinyllama","quantum_computing_map","3","2","394","The Impact of Quantum Computing on Internet Security"
"tinyllama","quantum_computing_map","3","3","394","The World of Quantum Complexity Theory"
"tinyllama","quantum_computing_map","3","4","394","A Brief Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","3","5","394","Factoring Large Numbers: A Brief Overview"
"tinyllama","quantum_computing_map","3","6","394","Factoring Large Numbers"
"tinyllama","quantum_computing_map","3","7","394","The Future of Quantum Computing - A Brief Introduction"
"tinyllama","quantum_computing_map","3","8","394","A Brief Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","3","9","394","How Fast Is It Compared to Classical Computers?"
"tinyllama","quantum_computing_map","3","10","394","Secure Web Encryption Using Factorizations"
"tinyllama","quantum_computing_map","4","1","487","Quantitative Analysis of Financial Markets"
"tinyllama","quantum_computing_map","4","2","487","Quantitative Finance: Understanding Risk and Return"
"tinyllama","quantum_computing_map","4","3","487","Quantitative Analysis of Financial Markets"
"tinyllama","quantum_computing_map","4","4","487","Quantitative Finance: A Comprehensive Introduction"
"tinyllama","quantum_computing_map","4","5","487","Quantitative Analysis of Financial Markets"
"tinyllama","quantum_computing_map","4","6","487","Quantitative Analysis of Financial Markets"
"tinyllama","quantum_computing_map","4","7","487","Quantitative Analysis of Financial Markets"
"tinyllama","quantum_computing_map","4","8","487","Quantitative Analysis of Complex Systems"
"tinyllama","quantum_computing_map","4","9","487","Quantitative Finance: An Introduction"
"tinyllama","quantum_computing_map","4","10","487","Quantitative Analysis - A Comprehensive Guide"
"tinyllama","quantum_computing_map","5","1","847","The Future of Quantum Computing"
"tinyllama","quantum_computing_map","5","2","847","Quantum Computing: A Brief Introduction"
"tinyllama","quantum_computing_map","5","3","847","Quantum Computing: The Future of Computing"
"tinyllama","quantum_computing_map","5","4","847","The Future of Computing: Quantum Computers"
"tinyllama","quantum_computing_map","5","5","847","Quantum Computing: The Future of Computing"
"tinyllama","quantum_computing_map","5","6","847","Quantum Computing - The Future of Computing"
"tinyllama","quantum_computing_map","5","7","847","The Future of Quantum Computing: A Brief Overview"
"tinyllama","quantum_computing_map","5","8","847","The Future of Quantum Computing - What You Need to Know"
"tinyllama","quantum_computing_map","5","9","847","Quantum Computing: The Future of Computing"
"tinyllama","quantum_computing_map","5","10","847","Quantum Computers: A Brief Introduction"
"tinyllama","quantum_computing_map","6","1","967","Create a Brief, Engaged Chapter Title for this Transcript"
"tinyllama","quantum_computing_map","6","2","967","Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","6","3","967","Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","6","4","967","Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","6","5","967","Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","6","6","967","Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","6","7","967","Creating a Quantum Algorithm"
"tinyllama","quantum_computing_map","6","8","967","Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","6","9","967","Understanding Quantum Computing"
"tinyllama","quantum_computing_map","6","10","967","Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","7","1","1169","Understanding Quantum Computing"
"tinyllama","quantum_computing_map","7","2","1169","Quantum Computing: A Brief Introduction"
"tinyllama","quantum_computing_map","7","3","1169","Quantum Computing - A Brief Introduction"
"tinyllama","quantum_computing_map","7","4","1169","Quantum Computing - A Brief Introduction"
"tinyllama","quantum_computing_map","7","5","1169","Quantum Computing: Building a Universal Quantum Computer Scheme"
"tinyllama","quantum_computing_map","7","6","1169","Quantum Computing: A Brief Introduction"
"tinyllama","quantum_computing_map","7","7","1169","Understanding Quantum Computing"
"tinyllama","quantum_computing_map","7","8","1169","Quantum Computing: Building Universal Quantum Machines"
"tinyllama","quantum_computing_map","7","9","1169","Understanding Quantum Computing"
"tinyllama","quantum_computing_map","7","10","1169","Quantum Computing: A Brief Introduction"
"tinyllama","quantum_computing_map","8","1","1584","Creating Fault Tolerant Quantum Computers"
"tinyllama","quantum_computing_map","8","2","1584","Quantum Error Correction: A Solution to Decoherent Noise"
"tinyllama","quantum_computing_map","8","3","1584","Quantum Error Correction: A Solution to Decoherent Noise"
"tinyllama","quantum_computing_map","8","4","1584","How Many Qubits Do We Need to Make One Fault Tolerant Qubit?"
"tinyllama","quantum_computing_map","8","5","1584","Quantum Error Correction Techniques for Dealing with Noise and Decoherence"
"tinyllama","quantum_computing_map","8","6","1584","Creating Entangled Qubits"
"tinyllama","quantum_computing_map","8","7","1584","Quantum Error Correction for Defective Qubits"
"tinyllama","quantum_computing_map","8","8","1584","Creating a Scalable Quantum Computer"
"tinyllama","quantum_computing_map","8","9","1584","Quantum Error Correction for DeCoherence & Noise"
"tinyllama","quantum_computing_map","8","10","1584","Quantum Error Correction - How Many Qubits Do We Need?"
"tinyllama","quantum_computing_map","9","1","1694","What is Quantum Computing?"
"tinyllama","quantum_computing_map","9","2","1694","A Brief Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","9","3","1694","Understanding Quantum Computing"
"tinyllama","quantum_computing_map","9","4","1694","A Brief Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","9","5","1694","A Brief Introduction to Quantum Computing"
"tinyllama","quantum_computing_map","9","6","1694","Overview of Quantum Computing"
"tinyllama","quantum_computing_map","9","7","1694","Understanding Quantum Computing"
"tinyllama","quantum_computing_map","9","8","1694","What are some of the key approaches to creating quantum computers?"
"tinyllama","quantum_computing_map","9","9","1694","What Are Quantum Computing Approaches?"
"tinyllama","quantum_computing_map","9","10","1694","What is Quantum Computing?"
"tinyllama","quantum_computing_map","10","1","1925","Quantum Computing: The Future of Computing"
"tinyllama","quantum_computing_map","10","2","1925","Quantum Computing: A Revolutionary Technology"
"tinyllama","quantum_computing_map","10","3","1925","Quantum Computing: The Future of Data Science?"
"tinyllama","quantum_computing_map","10","4","1925","Quantum Computing Companies and Startups"
"tinyllama","quantum_computing_map","10","5","1925","Quantum Computing: The Future of Computing?"
"tinyllama","quantum_computing_map","10","6","1925","Companies and Startups"
"tinyllama","quantum_computing_map","10","7","1925","Quantum Computing and Companies"
"tinyllama","quantum_computing_map","10","8","1925","Quantum Computing - A Revolutionary Technology"
"tinyllama","quantum_computing_map","10","9","1925","Quantum Computing: The Future of Computing"
"tinyllama","quantum_computing_map","10","10","1925","The Current Best Quantum Computer and Roadmap Into the Future"
"llama3.1-8b","quantum_computing_map","1","1","0","Unlocking the Quantum Computing Revolution"
"llama3.1-8b","quantum_computing_map","1","2","0","Mapping the Quantum Computing Industry"
"llama3.1-8b","quantum_computing_map","1","3","0","Quantum Computing Unveiled"
"llama3.1-8b","quantum_computing_map","1","4","0","Navigating the Quantum Computing Landscape"
"llama3.1-8b","quantum_computing_map","1","5","0","Unraveling the Quantum Computing Landscape"
"llama3.1-8b","quantum_computing_map","1","6","0","Quantum Leap: The Future of Computing"
"llama3.1-8b","quantum_computing_map","1","7","0","Unraveling the Quantum Computing Landscape"
"llama3.1-8b","quantum_computing_map","1","8","0","Quantum Computing Explained Simply"
"llama3.1-8b","quantum_computing_map","1","9","0","A Beginner's Guide to Quantum Computing"
"llama3.1-8b","quantum_computing_map","1","10","0","The Quantum Computing Blueprint"
"llama3.1-8b","quantum_computing_map","2","1","44","Quantum Computing Fundamentals: Superposition & Entanglement"
"llama3.1-8b","quantum_computing_map","2","2","44","Unlocking Quantum Computing Fundamentals"
"llama3.1-8b","quantum_computing_map","2","3","44","Quantum Computing Fundamentals Revealed"
"llama3.1-8b","quantum_computing_map","2","4","44","Unlocking Quantum Computing Fundamentals"
"llama3.1-8b","quantum_computing_map","2","5","44","Unlocking Quantum Computing Fundamentals"
"llama3.1-8b","quantum_computing_map","2","6","44","The Fundamentals of Quantum Computing"
"llama3.1-8b","quantum_computing_map","2","7","44","Unlocking Quantum Computing Fundamentals"
"llama3.1-8b","quantum_computing_map","2","8","44","Unlocking Quantum Computing Fundamentals"
"llama3.1-8b","quantum_computing_map","2","9","44","The Fundamentals of Quantum Computing Explained"
"llama3.1-8b","quantum_computing_map","2","10","44","Unlocking Quantum Computing Fundamentals"
"llama3.1-8b","quantum_computing_map","3","1","394","Unlocking Secrets through Quantum Algorithms"
"llama3.1-8b","quantum_computing_map","3","2","394","Cracking Codes: The Factorization Challenge"
"llama3.1-8b","quantum_computing_map","3","3","394","Cracking Codes: The Factorization Challenge"
"llama3.1-8b","quantum_computing_map","3","4","394","The Power of Factorization: Quantum Computing's First Big Win"
"llama3.1-8b","quantum_computing_map","3","5","394","Cracking Codes: The Power of Factorization"
"llama3.1-8b","quantum_computing_map","3","6","394","Solving the Enigma of Factorizable Numbers"
"llama3.1-8b","quantum_computing_map","3","7","394","Cracking the Code: Quantum Factorization Breakthrough"
"llama3.1-8b","quantum_computing_map","3","8","394","Cracking Codes: The Factorization Conundrum"
"llama3.1-8b","quantum_computing_map","3","9","394","The Elusive Quest for Factorization"
"llama3.1-8b","quantum_computing_map","3","10","394","Cracking Codes: The Factorization Conundrum"
"llama3.1-8b","quantum_computing_map","4","1","487","Unlocking Quantum Complexity Theory"
"llama3.1-8b","quantum_computing_map","4","2","487","Unlocking Complexity with Quantum Computing"
"llama3.1-8b","quantum_computing_map","4","3","487","Unlocking Quantum Complexity Theory"
"llama3.1-8b","quantum_computing_map","4","4","487","Unlocking Quantum Complexity Theory"
"llama3.1-8b","quantum_computing_map","4","5","487","Quantum Computers: Solving Hard Problems"
"llama3.1-8b","quantum_computing_map","4","6","487","Solving the Unsolvable: Quantum Algorithms Revealed"
"llama3.1-8b","quantum_computing_map","4","7","487","Unlocking Complexity with Quantum Computing"
"llama3.1-8b","quantum_computing_map","4","8","487","Unlocking Quantum Complexity Theory"
"llama3.1-8b","quantum_computing_map","4","9","487","Unlocking Quantum Complexity Theory"
"llama3.1-8b","quantum_computing_map","4","10","487","Quantum Computing's Potential Applications"
"llama3.1-8b","quantum_computing_map","5","1","847","The Reality of Quantum Computing"
"llama3.1-8b","quantum_computing_map","5","2","847","The Reality of Quantum Computing"
"llama3.1-8b","quantum_computing_map","5","3","847","Beyond Theoretical Hype: Quantum Computing Reality"
"llama3.1-8b","quantum_computing_map","5","4","847","Navigating Quantum Computing Reality"
"llama3.1-8b","quantum_computing_map","5","5","847","The Reality of Quantum Computing Approaches"
"llama3.1-8b","quantum_computing_map","5","6","847","The Many Faces Of Quantum Computing"
"llama3.1-8b","quantum_computing_map","5","7","847","Navigating Quantum Computing's Complexity"
"llama3.1-8b","quantum_computing_map","5","8","847","The Reality of Quantum Computing Approaches"
"llama3.1-8b","quantum_computing_map","5","9","847","Beyond Hype: Reality of Quantum Computing"
"llama3.1-8b","quantum_computing_map","5","10","847","Navigating Quantum Computing's Multiple Paths"
"llama3.1-8b","quantum_computing_map","6","1","967","Building Quantum Computers with Gates and Qubits"
"llama3.1-8b","quantum_computing_map","6","2","967","Building Quantum Computers with Gates and Qubits"
"llama3.1-8b","quantum_computing_map","6","3","967","Building Quantum Computers with Gates and Qubits"
"llama3.1-8b","quantum_computing_map","6","4","967","Building Quantum Computers with Gates and Qubits"
"llama3.1-8b","quantum_computing_map","6","5","967","Understanding Quantum Computing Basics"
"llama3.1-8b","quantum_computing_map","6","6","967","Building Quantum Computers with Gates and Qubits"
"llama3.1-8b","quantum_computing_map","6","7","967","Exploring Quantum Gates and Bits"
"llama3.1-8b","quantum_computing_map","6","8","967","The Circuit Model of Quantum Computing"
"llama3.1-8b","quantum_computing_map","6","9","967","Building Quantum Computers with Gates and Qubits"
"llama3.1-8b","quantum_computing_map","6","10","967","Building Quantum Computers with Gates and Qubits"
"llama3.1-8b","quantum_computing_map","7","1","1169","""Quantum Computation Paradig"
"llama3.1-8b","quantum_computing_map","7","2","1169","Exploring Quantum Computing Models & Challenges"
"llama3.1-8b","quantum_computing_map","7","3","1169","Exploring Quantum Computing Models and Challenges"
"llama3.1-8b","quantum_computing_map","7","4","1169","Quantum Computing Paradigms and Implementation Hurdles"
"llama3.1-8b","quantum_computing_map","7","5","1169","Exploring Quantum Computing Models & Physical Implementations"
"llama3.1-8b","quantum_computing_map","7","6","1169","Exploring Quantum Computing Models and Challenges"
"llama3.1-8b","quantum_computing_map","7","7","1169","Exploring Quantum Computing Models & Challenges"
"llama3.1-8b","quantum_computing_map","7","8","1169","Exploring Quantum Computing Models & Challenges"
"llama3.1-8b","quantum_computing_map","7","9","1169","Quantum Computing Paradigms and Obstacles Unveiled"
"llama3.1-8b","quantum_computing_map","7","10","1169","Building Quantum Computers: Models, Challenges, and Solutions"
"llama3.1-8b","quantum_computing_map","8","1","1584","Quantum Computer Design Hurdle"
"llama3.1-8b","quantum_computing_map","8","2","1584","Overcoming Quantum Computing's Major Obstacles"
"llama3.1-8b","quantum_computing_map","8","3","1584","“Tackling Quantum Error Correction”"
"llama3.1-8b","quantum_computing_map","8","4","1584","Overcoming Quantum Computing's Biggest Hurdles"
"llama3.1-8b","quantum_computing_map","8","5","1584","Tackling Quantum Computer Challenges"
"llama3.1-8b","quantum_computing_map","8","6","1584","""Fault-Tolerance and Scalabilty"
"llama3.1-8b","quantum_computing_map","8","7","1584","Overcoming Quantum Computer Limitations"
"llama3.1-8b","quantum_computing_map","8","8","1584","The Quest for Fault-Tolerant Qubits"
"llama3.1-8b","quantum_computing_map","8","9","1584","Overcoming Quantum Computing's Major Hurdles"
"llama3.1-8b","quantum_computing_map","8","10","1584","Overcoming Quantum Computing's Major Hurdles"
"llama3.1-8b","quantum_computing_map","9","1","1694","Exploring Quantum Computing Qubit Designs"
"llama3.1-8b","quantum_computing_map","9","2","1694","Exploring Quantum Computing Qubit Designs"
"llama3.1-8b","quantum_computing_map","9","3","1694","Exploring Quantum Computing Qubit Designs"
"llama3.1-8b","quantum_computing_map","9","4","1694","Building Quantum Computers: Multiple Approaches"
"llama3.1-8b","quantum_computing_map","9","5","1694","Exploring Quantum Computing Architectures"
"llama3.1-8b","quantum_computing_map","9","6","1694","Building Quantum Computers: Various Paths"
"llama3.1-8b","quantum_computing_map","9","7","1694","Building Quantum Computers: Various Qubit Designs"
"llama3.1-8b","quantum_computing_map","9","8","1694","Exploring Quantum Computing Qubit Designs"
"llama3.1-8b","quantum_computing_map","9","9","1694","Exploring Quantum Computing Qubit Designs"
"llama3.1-8b","quantum_computing_map","9","10","1694","Exploring Quantum Computing Approaches"
"llama3.1-8b","quantum_computing_map","10","1","1925","Quantum Computing Companies & Future Roadmaps"
"llama3.1-8b","quantum_computing_map","10","2","1925","Up Next: Quantum Computing Advancements"
"llama3.1-8b","quantum_computing_map","10","3","1925","Quantum Computing Companies & Roadmaps Ahead"
"llama3.1-8b","quantum_computing_map","10","4","1925","Quantum Computing Companies & Roadmaps Ahead"
"llama3.1-8b","quantum_computing_map","10","5","1925","Quantum Computing Companies & Roadmaps Ahead"
"llama3.1-8b","quantum_computing_map","10","6","1925","Quantum Computing Roadmap and Future Prospects"
"llama3.1-8b","quantum_computing_map","10","7","1925","Quantum Computing Roadmap & Future Directions"
"llama3.1-8b","quantum_computing_map","10","8","1925","Quantum Computing Companies & Future Roadmaps"
"llama3.1-8b","quantum_computing_map","10","9","1925","Quantum Computing Roadmap and Future Prospects"
