"model","video","segment","title_number","start","generated_title"
"mistral-7b-v0.3","asteroids_to_worry","3","6","237","The Oldest Piece of a Small Planet: Iron Meteorites and Near-Eath Objects"
"mistral-7b-v0.3","asteroids_to_worry","3","7","237","Oldest Piece of a Small Planet: Iron Meteorites and Near-Eath Objects"
"mistral-7b-v0.3","asteroids_to_worry","3","8","237","Asteroid Threat: Finding Ancient Cores in Near-Earth Orbit"
"mistral-7b-v0.3","asteroids_to_worry","3","9","237","Oldest Piece of a Small Planet: Iron Meteorites and Near-Eath Objects"
"mistral-7b-v0.3","asteroids_to_worry","3","10","237","Oldest Piece of a Small Planet: Iron Meteorites and Near-Eath Objects"
"mistral-7b-v0.3","asteroids_to_worry","4","1","298","The Invisible Threat: Near-Earthers Hiding in Solar Glare"
"mistral-7b-v0.3","asteroids_to_worry","4","2","298","The Hidden Menace: Unseen Near-Eath Asteroid Threat"
"mistral-7b-v0.3","asteroids_to_worry","4","3","298","The Invisible Threat: Near-Earther Asteroid Detection Challenges"
"mistral-7b-v0.3","asteroids_to_worry","4","4","298","The Invisible Peril: Near-Earther Asteroid Risks"
"mistral-7b-v0.3","asteroids_to_worry","4","5","298","Opposition Effect and Near-Earther Asteroid Risks"
"mistral-7b-v0.3","asteroids_to_worry","4","6","298","The Invisible Threat: Near-Earther Asteroid Detection Challenges"
"mistral-7b-v0.3","asteroids_to_worry","4","7","298","The Invisible Threat: Near-Earther Asteroid Detection Challenges"
"mistral-7b-v0.3","asteroids_to_worry","4","8","298","Opposition Effect and the Hidden Hazards of Near-Earther Asteroid Detection"
"mistral-7b-v0.3","asteroids_to_worry","4","9","298","Opposition Effect and the Unseen Asteroid Threat"
"mistral-7b-v0.3","asteroids_to_worry","4","10","298","The Hidden Menace: Near-Earthers Beyond Our Sight"
"mistral-7b-v0.3","asteroids_to_worry","5","1","399","The Unpredictable Trajectory of Near-Earth Asteroids"
"mistral-7b-v0.3","asteroids_to_worry","5","2","399","The Unpredictable Path of Asteroids and the Mystery of Bering Crater"
"mistral-7b-v0.3","asteroids_to_worry","5","3","399","The Unpredictable Trajectory of Near-Earth Asteroids"
"mistral-7b-v0.3","asteroids_to_worry","5","4","399","The Unpredictable Trajectory of Near-Earth Asteroids"
"mistral-7b-v0.3","asteroids_to_worry","5","5","399","The Unpredictable Path of Near-Earth Asteroids"
"mistral-7b-v0.3","asteroids_to_worry","5","6","399","The Unpredictable Path of Near-Earth Asteroids"
"mistral-7b-v0.3","asteroids_to_worry","5","7","399","The Unpredictable Fate of Near-Earth Asteroids"
"mistral-7b-v0.3","asteroids_to_worry","5","8","399","The Limits of Asteroid Prediction and the Vaporized Meteorite"
"mistral-7b-v0.3","asteroids_to_worry","5","9","399","The Limits of Asteroid Prediction and the Vaporized Meteorite"
"mistral-7b-v0.3","asteroids_to_worry","5","10","399","The Unpredictable Fate of Near-Earth Asteroids"
"mistral-7b-v0.3","asteroids_to_worry","6","1","575","Meteor Impact vs. Nuclear Explosion: A Comparative Study"
"mistral-7b-v0.3","asteroids_to_worry","6","2","575","The Cataclysmic Collision: Meteors vs. Dinosaurs"
"mistral-7b-v0.3","asteroids_to_worry","6","3","575","Meteor Impact vs Nuclear Explosion: A Comparative Study"
"mistral-7b-v0.3","asteroids_to_worry","6","4","575","Meteor Impact vs Nuclear Explosion: A Comparative Study"
"mistral-7b-v0.3","asteroids_to_worry","6","5","575","The Cataclysmic Collision: Meteor vs. Dinosaurs"
"mistral-7b-v0.3","asteroids_to_worry","6","6","575","Meteor Impact vs Nuclear Blast: A Terrible Similarity"
"mistral-7b-v0.3","asteroids_to_worry","6","7","575","Meteor Impact vs Nuclear Blast: A Terrestrial Cataclysm"
"mistral-7b-v0.3","asteroids_to_worry","6","8","575","Meteor Impact vs. Nuclear Explosion: A Comparative Study"
"mistral-7b-v0.3","asteroids_to_worry","6","9","575","Meteor Impact vs. Nuclear Blast: A Terrestrial Cataclysm"
"mistral-7b-v0.3","asteroids_to_worry","6","10","575","The Cosmic Collision: Meteor vs. Dinosaurs"
"mistral-7b-v0.3","asteroids_to_worry","7","1","646","Asteroid Impact: A Dinosaur-Style Extinction Event - Probabilities and Threats"
"mistral-7b-v0.3","asteroids_to_worry","7","2","646","Cooked Alive: Dinosaurs' Demise & Asteroid Threat Today"
"mistral-7b-v0.3","asteroids_to_worry","7","3","646","Dinosaur-Style Extinction: Asteroid Impact Threat & Chances"
"mistral-7b-v0.3","asteroids_to_worry","7","4","646","Asteroid Impact: Turning Blue Skies Red Hot"
"mistral-7b-v0.3","asteroids_to_worry","7","5","646","Asteroid Impact: A Dinosaur's Demise & Modern-Day Threat"
"mistral-7b-v0.3","asteroids_to_worry","7","6","646","Asteroid Impact: A Dinosaur's Demise & Modern Extinction Risks"
"mistral-7b-v0.3","asteroids_to_worry","7","7","646","Asteroid Impact: Turning Earth into a Toaster Oven"
"mistral-7b-v0.3","asteroids_to_worry","7","8","646","Asteroid Impact: Sky Turns Toaster Oven, Extinction Threat"
"mistral-7b-v0.3","asteroids_to_worry","7","9","646","Asteroid Impact: A Toaster Oven Sky & Extinction Threat"
"mistral-7b-v0.3","asteroids_to_worry","7","10","646","Cooked Alive: Dinosaurs' Demise & Modern Asteroid Risks"
"mistral-7b-v0.3","asteroids_to_worry","8","1","824","The Unseen Threat: Missing 1oo-Meter Asteroids and Our Limited Deflection Capabilities"
"mistral-7b-v0.3","asteroids_to_worry","8","2","824","The Unseen Threat: Missing 1oo-Meter Asteroids and Our Limited Defenses"
"mistral-7b-v0.3","asteroids_to_worry","8","3","824","The Unseen Threat: Missing City-Level Asteroids"
"mistral-7b-v0.3","asteroids_to_worry","8","4","824","Unseen Threat: Missing 1oo-Meter Asteroids and Our Defensive Capabilities"
"mistral-7b-v0.3","asteroids_to_worry","8","5","824","Unseen Threat: Missing 1oo-Meter Asteroids and Our Limited Deflection Capabilities"
"mistral-7b-v0.3","asteroids_to_worry","8","6","824","Unseen Threat: Missing 1oo-Meter Asteroids and Our Limited Deflection Options"
"mistral-7b-v0.3","asteroids_to_worry","8","7","824","Unseen Threat: Missing 1oo-Meter Asteroids & Our Defensive Limitations"
"mistral-7b-v0.3","asteroids_to_worry","8","8","824","Unseen Threat: Missing 1oo-Meter Asteroids and Our Limited Deflection Capabilities"
"mistral-7b-v0.3","asteroids_to_worry","8","9","824","Unseen Threat: Missing 1oo-Meter Asteroids and Our Defensive Limitations"
"mistral-7b-v0.3","asteroids_to_worry","8","10","824","The Unseen Threat: Missing City-Destroying Asteroids"
"mistral-7b-v0.3","asteroids_to_worry","9","1","1076","Asteroid Deflection Strategies & Holiday Gift Ideas"
"mistral-7b-v0.3","asteroids_to_worry","9","2","1076","Asteroid Threat & Kiwi Co: Learning Through Play"
"mistral-7b-v0.3","asteroids_to_worry","9","3","1076","Asteroid Deflection & Global Catastrophe Mapping"
"mistral-7b-v0.3","asteroids_to_worry","9","4","1076","Asteroid Deflection & Global Catastrophe Prevention"
"mistral-7b-v0.3","asteroids_to_worry","9","5","1076","Asteroid Deflection & Global Catastrophe: A Map of Doom"
"mistral-7b-v0.3","asteroids_to_worry","9","6","1076","Asteroid Deflection & Global Catastrophe Maps"
"mistral-7b-v0.3","asteroids_to_worry","9","7","1076","Asteroid Deflection & Global Catastrophe: A Journey into the Map of Doom"
"mistral-7b-v0.3","asteroids_to_worry","9","8","1076","Asteroid Threat & Deflection Solutions"
"mistral-7b-v0.3","asteroids_to_worry","9","9","1076","Asteroid Deflection & Global Catastrophe: A Map of Doom"
"mistral-7b-v0.3","asteroids_to_worry","9","10","1076","Asteroid Deflection & Global Catastrophe: A Journey Through Doom"
"tinyllama","asteroids_to_worry","1","1","0","A Closer Look at the Chalyabinov Asteroids"
"tinyllama","asteroids_to_worry","1","2","0","Asteroid Close Encounter"
"tinyllama","asteroids_to_worry","1","3","0","Asteroid Close Approach"
"tinyllama","asteroids_to_worry","1","4","0","Asteroid Impacts: How Close Are They?"
"tinyllama","asteroids_to_worry","1","5","0","Asteroid Impacts: How Close Are They?"
"tinyllama","asteroids_to_worry","1","6","0","Asteroid Impacts: How Close Are They?"
"tinyllama","asteroids_to_worry","1","7","0","The Close Approach of an Asteroid"
"tinyllama","asteroids_to_worry","1","8","0","Asteroid Close Encounters"
"tinyllama","asteroids_to_worry","1","9","0","Asteroid Close Encounter"
"tinyllama","asteroids_to_worry","1","10","0","A Close Call"
"tinyllama","asteroids_to_worry","2","1","106","The Iron Meteorite - A Piece of a Small Planetary Body That Formed 4 Billion Years Ago"
"tinyllama","asteroids_to_worry","2","2","106","The Iron Meteorite: A Piece of a Small Planetary Body"
"tinyllama","asteroids_to_worry","2","3","106","The Iron Meteorite - A Piece of a Small Planetary Body"
"tinyllama","asteroids_to_worry","2","4","106","The Iron Meteorite - A Piece of a Core Formation"
"tinyllama","asteroids_to_worry","2","5","106","The Iron Meteorite - A Piece of a Core Planetary Body"
"tinyllama","asteroids_to_worry","2","6","106","The Iron Meteorite: A Piece of a Small Planetary Body"
"tinyllama","asteroids_to_worry","2","7","106","The Iron Meteorite - A Piece of a Small Planetary Body"
"tinyllama","asteroids_to_worry","2","8","106","The Core of Our Solar System"
"tinyllama","asteroids_to_worry","2","9","106","The Iron Meteorite - A Piece of a Small Planetary Body"
"tinyllama","asteroids_to_worry","2","10","106","The Iron Meteorite - A Piece of a Core of a Small Planetary Body"
"tinyllama","asteroids_to_worry","3","1","237","Iron Meteorite: The Oldest Thing You'll Ever See"
"tinyllama","asteroids_to_worry","3","2","237","Iron Meteorite - The Oldest Thing You'll Ever See"
"tinyllama","asteroids_to_worry","3","3","237","Iron Meteorite: The Oldest Object You'll Ever See"
"tinyllama","asteroids_to_worry","3","4","237","Iron Meteorite - The Oldest Object Ever Seen"
"tinyllama","asteroids_to_worry","3","5","237","Iron Meteorite: The Oldest Object You'll Ever See"
"tinyllama","asteroids_to_worry","3","6","237","Iron Meteorite - The Oldest Object You Will Ever See"
"tinyllama","asteroids_to_worry","3","7","237","Iron Meteorite - The Oldest Thing You'll Ever See"
"tinyllama","asteroids_to_worry","3","8","237","Iron Meteorite - The Oldest Object Ever Seen"
"tinyllama","asteroids_to_worry","3","9","237","Iron Meteorite - The Oldest Thing You'll Ever See"
"tinyllama","asteroids_to_worry","3","10","237","Iron Meteorite - The Oldest Thing You'll Ever See"
"tinyllama","asteroids_to_worry","4","1","298","What Is Astrobiology?"
"tinyllama","asteroids_to_worry","4","2","298","Astrophysics: What's Out There?"
"tinyllama","asteroids_to_worry","4","3","298","Astrophysics: A Brief Introduction"
"tinyllama","asteroids_to_worry","4","4","298","From the Main Belt to Near-Early Earth Objects"
"tinyllama","asteroids_to_worry","4","5","298","Astrophysics and Impact Hazards"
"tinyllama","asteroids_to_worry","4","6","298","The Universe Expands Faster Than We Thought"
"tinyllama","asteroids_to_worry","4","7","298","Astrophysics and Near-early impact detection"
"tinyllama","asteroids_to_worry","4","8","298","What Is the Limit to Predicting Near-Asteroid Impact?"
"tinyllama","asteroids_to_worry","4","9","298","What is Astrobiology?"
"tinyllama","asteroids_to_worry","4","10","298","Asteroids - A Threat to Our Planet"
"tinyllama","asteroids_to_worry","5","1","399","How Did a Meteorite Impact Create a Crater on Earth?"
"tinyllama","asteroids_to_worry","5","2","399","How Did Daniel Berington Predict the Location of a Near-Earth Asteroid?"
"tinyllama","asteroids_to_worry","5","3","399","How did a meteoroid impact on a planetary surface create a crater?"
"tinyllama","asteroids_to_worry","5","4","399","How Did An Impact Vaporize A Projectile Into A Gas?"
"tinyllama","asteroids_to_worry","5","5","399","How Did the Impact of a Meteorite Change the Geology of a Crater?"
"tinyllama","asteroids_to_worry","5","6","399","How did a meteoroid impact on a planet cause its destruction?"
"tinyllama","asteroids_to_worry","5","7","399","The Mystery of Beringer Craters"
"tinyllama","asteroids_to_worry","5","8","399","How Did the Impact of a Meteorite on a Deserted Island Change the Island's Geology?"
"tinyllama","asteroids_to_worry","5","9","399","How Did the Impact of an Iron Meteorite Create the Beringer Craters?"
"tinyllama","asteroids_to_worry","5","10","399","How Did the Impact of a Meteorite on a Deserted Crater Change Geological History?"
"tinyllama","asteroids_to_worry","6","1","575","The Age of Impactor"
"tinyllama","asteroids_to_worry","6","2","575","What Was It Like When A 12-Mile Size Asteroid Hit Earth?"
"tinyllama","asteroids_to_worry","6","3","575","A Brief History of Meteorites and Impact Cratering"
"tinyllama","asteroids_to_worry","6","4","575","The 1908 Impact"
"tinyllama","asteroids_to_worry","6","5","575","A Brief History of Impact Cratering"
"tinyllama","asteroids_to_worry","6","6","575","The Asteroid Impact That Wiped Out Dinosaurs"
"tinyllama","asteroids_to_worry","6","7","575","The Impact of a 120 Meter Asteroid"
"tinyllama","asteroids_to_worry","6","8","575","The 1908 Explosion"
"tinyllama","asteroids_to_worry","6","9","575","How Did the Earth Survive a 120 Meter-Diameter Asteroid Impact?"
"tinyllama","asteroids_to_worry","6","10","575","Astonishing Impact: How a 120 Meter Asteroid Wiped Out Dinosaurs"
"tinyllama","asteroids_to_worry","7","1","646","Astronauts on Mars: The Next Frontier"
"tinyllama","asteroids_to_worry","7","2","646","The Greatest Threat of Asteroids Remains"
"tinyllama","asteroids_to_worry","7","3","646","The Greatest Threat of Asteroids Remains"
"tinyllama","asteroids_to_worry","7","4","646","The Dangerous Close Calls"
"tinyllama","asteroids_to_worry","7","5","646","The Future of Time-Travel"
"tinyllama","asteroids_to_worry","7","6","646","Asteroid Impacts and Their Implications"
"tinyllama","asteroids_to_worry","7","7","646","The Dangerous Impact of Asteroids"
"tinyllama","asteroids_to_worry","7","8","646","Asteroid Impacts: How Close Are We?"
"tinyllama","asteroids_to_worry","7","9","646","A Brief History of Space Exploration"
"tinyllama","asteroids_to_worry","7","10","646","The Threat of Small Bodies"
"tinyllama","asteroids_to_worry","8","1","824","The Greatest Threat"
"tinyllama","asteroids_to_worry","8","2","824","The Greatest Threat of Asteroids Remains"
"tinyllama","asteroids_to_worry","8","3","824","The Greatest Threat of Asteroids"
"tinyllama","asteroids_to_worry","8","4","824","The Greatest Threat of Asteroids"
"tinyllama","asteroids_to_worry","8","5","824","The Greatest Threat of Asteroids"
"tinyllama","asteroids_to_worry","8","6","824","How to Deflect a Kilo-Meter Sized Asteroid"
"tinyllama","asteroids_to_worry","8","7","824","How to Deflect a Kilo-Asteroid"
"tinyllama","asteroids_to_worry","8","8","824","The Greatest Threat of Asteroids"
"tinyllama","asteroids_to_worry","8","9","824","How to Defend Against Asteroids"
"tinyllama","asteroids_to_worry","8","10","824","The Greatest Threat of Asteroids"
"tinyllama","asteroids_to_worry","9","1","1076","How to Build a Perpetual Calendar"
"tinyllama","asteroids_to_worry","9","2","1076","Let's Build Telescopes and Deflect Asteroids"
"tinyllama","asteroids_to_worry","9","3","1076","The Threat of Asteroid Impacts"
"tinyllama","asteroids_to_worry","9","4","1076","The Threat of Asteroid Impacts"
"tinyllama","asteroids_to_worry","9","5","1076","The Threat of Asteroid Impacts"
"tinyllama","asteroids_to_worry","9","6","1076","The Threat of Asteroid Impacts"
"tinyllama","asteroids_to_worry","9","7","1076","The Threat of Asteroid Impacts"
"tinyllama","asteroids_to_worry","9","8","1076","The Threat of Asteroid Impacts"
"tinyllama","asteroids_to_worry","9","9","1076","The Threat of Asteroid Impacts"
"tinyllama","asteroids_to_worry","9","10","1076","The Perpetually Changing Calendar"
"llama3.1-8b","asteroids_to_worry","1","1","0","The Day Asteroids Caught Us Off Guard"
"llama3.1-8b","asteroids_to_worry","1","2","0","Asteroid Alert: Missed Opportunity"
"llama3.1-8b","asteroids_to_worry","1","3","0","Asteroid Alert: Missed Opportunities"
"llama3.1-8b","asteroids_to_worry","1","4","0","Asteroid Missed: The Chelybinsk Close Call"
"llama3.1-8b","asteroids_to_worry","1","5","0","Asteroid Missed: Lessons from Chelyabsk"
"llama3.1-8b","asteroids_to_worry","1","6","0","Asteroid Surprise Over Chelybansk"
"llama3.1-8b","asteroids_to_worry","1","7","0","Asteroid Alert: Missed Opportunity"
"llama3.1-8b","asteroids_to_worry","1","8","0","Asteroid Alert: Missed Opportunities"
"llama3.1-8b","asteroids_to_worry","1","9","0","The Asteroid That Got Away"
"llama3.1-8b","asteroids_to_worry","1","10","0","The Day Asteroids Caught Us Off Guard"
"llama3.1-8b","asteroids_to_worry","2","1","106","The Elusive Asteroid Threat: Detection and Impact"
"llama3.1-8b","asteroids_to_worry","2","2","106","The Unseen Threat: Detecting Deadly Asteroids"
"llama3.1-8b","asteroids_to_worry","2","3","106","The Unseen Threat: Detecting Asteroids Before Impact"
"llama3.1-8b","asteroids_to_worry","2","4","106","The Unseen Threat: Detecting Deadly Asteroids"
"llama3.1-8b","asteroids_to_worry","2","5","106","Detecting Asteroids: A Cosmic Challenge"
"llama3.1-8b","asteroids_to_worry","2","6","106","Detecting Asteroids: A Planetary Blind Spot"
"llama3.1-8b","asteroids_to_worry","2","7","106","The Unseen Threat: Detecting Asteroids Before Impact"
"llama3.1-8b","asteroids_to_worry","2","8","106","The Unseen Threat: Detecting Asteroids"
"llama3.1-8b","asteroids_to_worry","2","9","106","Detecting Asteroids Before It's Too Late"
"llama3.1-8b","asteroids_to_worry","2","10","106","Detecting Asteroids Before It's Too Late"
"llama3.1-8b","asteroids_to_worry","3","1","237","The Ancient Core: A Threat from Space"
"llama3.1-8b","asteroids_to_worry","3","2","237","Asteroid Threats: Finding Fragments"
"llama3.1-8b","asteroids_to_worry","3","3","237","Asteroid Threats: Ancient Remnants in Orbit"
"llama3.1-8b","asteroids_to_worry","3","4","237","The Ancient Threat from Space"
"llama3.1-8b","asteroids_to_worry","3","5","237","The Ancient Threat from Space"
"llama3.1-8b","asteroids_to_worry","3","6","237","Asteroid Origins and Near-Earth Threats"
"llama3.1-8b","asteroids_to_worry","3","7","237","Asteroid Threats: Finding Fragments in Space"
"llama3.1-8b","asteroids_to_worry","3","8","237","The Ancient Threats from Space"
"llama3.1-8b","asteroids_to_worry","3","9","237","The Ancient Threat from Space"
"llama3.1-8b","asteroids_to_worry","3","10","237","Asteroid Threats: Ancient Remnants in Orbit"
"llama3.1-8b","asteroids_to_worry","4","1","298","The Elusive Nature of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","4","2","298","The Hidden Threats of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","4","3","298","The Hidden Threat of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","4","4","298","The Hidden Threat of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","4","5","298","The Hidden Threat of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","4","6","298","The Hidden Threats of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","4","7","298","The Hidden Threats of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","4","8","298","The Elusive Nature of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","4","9","298","The Hidden Threat of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","4","10","298","The Hidden Dangers of Near-Earth Asteroids"
"llama3.1-8b","asteroids_to_worry","5","1","399","Predicting Asteroid Paths and the Limits of Science"
"llama3.1-8b","asteroids_to_worry","5","2","399","Predicting Asteroid Paths: Limits of Accuracy"
"llama3.1-8b","asteroids_to_worry","5","3","399","Predicting Asteroid Paths and Impact Consequences"
"llama3.1-8b","asteroids_to_worry","5","4","399","Predicting Asteroid Paths and Impact Consequences"
"llama3.1-8b","asteroids_to_worry","5","5","399","Predicting Asteroid Paths and Impact Consequences"
"llama3.1-8b","asteroids_to_worry","5","6","399","Predicting Asteroid Paths: Limits of Accuracy"
"llama3.1-8b","asteroids_to_worry","5","7","399","Predicting Asteroid Paths: Limitations and Implications"
"llama3.1-8b","asteroids_to_worry","5","8","399","Predicting Asteroid Paths and Impact Consequences"
"llama3.1-8b","asteroids_to_worry","5","9","399","Predicting Asteroid Paths and Impact Consequences"
"llama3.1-8b","asteroids_to_worry","5","10","399","The Limitations Of Asteroid prediction"
"llama3.1-8b","asteroids_to_worry","6","1","575","Meteorites and Mass Extinctions"
"llama3.1-8b","asteroids_to_worry","6","2","575","Meteorite Impacts: Global Devastation Ensues"
"llama3.1-8b","asteroids_to_worry","6","3","575","Meteorites and Mass Extinctions"
"llama3.1-8b","asteroids_to_worry","6","4","575","Meteorites and Mass Extinctions"
"llama3.1-8b","asteroids_to_worry","6","5","575","Meteorites and Mass Extinctions"
"llama3.1-8b","asteroids_to_worry","6","6","575","Meteorites and Mass Extinctions"
"llama3.1-8b","asteroids_to_worry","6","7","575","The Devastating Impact of Ancient Asteroids"
"llama3.1-8b","asteroids_to_worry","6","8","575","Asteroid Impacts: Global Consequences"
"llama3.1-8b","asteroids_to_worry","6","9","575","The Devastating Impact of Ancient Asteroids"
"llama3.1-8b","asteroids_to_worry","6","10","575","Meteorites and Mass Extinctions Explained"
"llama3.1-8b","asteroids_to_worry","7","1","646","Asteroid Impact: Global Devastation & Uncertain Threats"
"llama3.1-8b","asteroids_to_worry","7","2","646","Asteroid Impacts: Threats Beyond Extinction"
"llama3.1-8b","asteroids_to_worry","7","3","646","Asteroid Impact: Global Consequences and Threats"
"llama3.1-8b","asteroids_to_worry","7","4","646","Asteroid Impacts: Global Consequences Unveiled"
"llama3.1-8b","asteroids_to_worry","7","5","646","Asteroid Impact: Global Consequences Unveiled"
"llama3.1-8b","asteroids_to_worry","7","6","646","Asteroid Impacts: Global Consequences and Risks"
"llama3.1-8b","asteroids_to_worry","7","7","646","Asteroid Impacts: Global Devastation and Survival"
"llama3.1-8b","asteroids_to_worry","7","8","646","The Asteroid Threat: Impact and Consequences"
"llama3.1-8b","asteroids_to_worry","7","9","646","Asteroid Impacts: Global Consequences and Risks"
"llama3.1-8b","asteroids_to_worry","7","10","646","The Unseen Threat of Asteroid Impacts"
"llama3.1-8b","asteroids_to_worry","8","1","824","The Unpreparedness of Asteroid Defense"
"llama3.1-8b","asteroids_to_worry","8","2","824","Asteroid Threat: Deflection and Evacuation Challenges"
"llama3.1-8b","asteroids_to_worry","8","3","824","Asteroid Threat: Deflection and Evacuation Challenges"
"llama3.1-8b","asteroids_to_worry","8","4","824","Asteroid Threat: Defending Against Unseen Dangers"
"llama3.1-8b","asteroids_to_worry","8","5","824","Asteroid Threats: Our Current Defenses"
"llama3.1-8b","asteroids_to_worry","8","6","824","Asteroid Threat: Deflection Options Debated"
"llama3.1-8b","asteroids_to_worry","8","7","824","The Unpreparedness of Asteroid Defense"
"llama3.1-8b","asteroids_to_worry","8","8","824","The Unpreparedness of Asteroid Defense"
"llama3.1-8b","asteroids_to_worry","8","9","824","The Unpreparedness of Asteroid Defense"
"llama3.1-8b","asteroids_to_worry","8","10","824","The Unpreparedness of Asteroid Defense"
"llama3.1-8b","asteroids_to_worry","9","1","1076","Asteroid Detection and Deflection Strategies"
"llama3.1-8b","asteroids_to_worry","9","2","1076","Asteroid Defense through Space-Based Surveillance"
"llama3.1-8b","asteroids_to_worry","9","3","1076","Averting Asteroid Impact through Surveillance"
"llama3.1-8b","asteroids_to_worry","9","4","1076","Averting Asteroid Impacts: A Global Threat"
"llama3.1-8b","asteroids_to_worry","9","5","1076","Asteroid Defense Through Space Exploration"
"llama3.1-8b","asteroids_to_worry","9","6","1076","Averting Asteroid Impact through Vigilance and Action"
"llama3.1-8b","asteroids_to_worry","9","7","1076","Asteroid Defense Through Space Exploration"
"llama3.1-8b","asteroids_to_worry","9","8","1076","Averting Asteroid Impacts with Space-Based Surveillance"
"llama3.1-8b","asteroids_to_worry","9","9","1076","Surviving Asteroid Impacts"
"llama3.1-8b","asteroids_to_worry","9","10","1076","Averting Asteroid Impact through Space Exploration"
"gemma2-9b","asteroids_to_worry","1","1","0","Chelyabinksk: Missed Asteroid Warning"
"gemma2-9b","asteroids_to_worry","1","2","0","The Day Earth Missed An Asteroid"
"gemma2-9b","asteroids_to_worry","1","3","0","When Asteroids Strike Back"
"gemma2-9b","asteroids_to_worry","1","4","0","The Day Earth Missed An Asteroid"
"gemma2-9b","asteroids_to_worry","1","5","0","Chelyabinksk: Missed Asteroid Warning"
"gemma2-9b","asteroids_to_worry","1","6","0","When Asteroids Strike Back"
"gemma2-9b","asteroids_to_worry","1","7","0","Chelyabinksk: Missed Asteroid Warning"
"gemma2-9b","asteroids_to_worry","1","8","0","Chelyabinksk: Missed Asteroid Warning"
"gemma2-9b","asteroids_to_worry","1","9","0","When Asteroids Strike Back"
"gemma2-9b","asteroids_to_worry","1","10","0","When Asteroids Strike Back"
"gemma2-9b","asteroids_to_worry","2","1","106","Asteroids: Cosmic Debris and Planetary Threats"
"gemma2-9b","asteroids_to_worry","2","2","106","The Hidden Threat of Asteroids"
"gemma2-9b","asteroids_to_worry","2","3","106","Asteroids: Cosmic Threats and Treasures"
