"model","video","segment","title_number","start","generated_title"
"mistral-7b-v0.3","Traffic_Jam","4","1","303","Analyzing Traffic Flow Through Time Tracking Lenses"
"mistral-7b-v0.3","Traffic_Jam","4","2","303","Visualizing Traffic Flow Through Time Tracking Lenses"
"mistral-7b-v0.3","Traffic_Jam","4","3","303","Analyzing Traffic Flow Through Time Tracking Lenses"
"mistral-7b-v0.3","Traffic_Jam","4","4","303","Analyzing Traffic Flow as Damped Oscillators"
"mistral-7b-v0.3","Traffic_Jam","4","5","303","Visualizing Traffic Flow Through Time Tracking Lenses"
"mistral-7b-v0.3","Traffic_Jam","4","6","303","Unraveling Traffic Waves: A Physics Approach to Smooth Flow"
"mistral-7b-v0.3","Traffic_Jam","4","7","303","Visualizing Traffic Flow Through Time Tracking Lenses"
"mistral-7b-v0.3","Traffic_Jam","4","8","303","Analyzing Traffic Flow as a Damped Oscillator"
"mistral-7b-v0.3","Traffic_Jam","4","9","303","Visualizing Traffic Flow as Damped Oscillators"
"mistral-7b-v0.3","Traffic_Jam","4","10","303","Unraveling Traffic Waves: A Physics Approach"
"mistral-7b-v0.3","Traffic_Jam","5","1","720","Building a Simple Driver Model for Dampened Traffic Flow"
"mistral-7b-v0.3","Traffic_Jam","5","2","720","Building a Simple Driver Model for Traffic Simulation"
"mistral-7b-v0.3","Traffic_Jam","5","3","720","Simulating Driver Behavior: A Damping Ratio Approach"
"mistral-7b-v0.3","Traffic_Jam","5","4","720","Building a Simple Driver Model for Traffic Flow Simulation"
"mistral-7b-v0.3","Traffic_Jam","5","5","720","Building a Simple Driver Model for Traffic Flow Simulation"
"mistral-7b-v0.3","Traffic_Jam","5","6","720","Simulating Driver Behavior: A Damping Ratio Approach"
"mistral-7b-v0.3","Traffic_Jam","5","7","720","Building a Simple Driver Model for Traffic Flow Simulation"
"mistral-7b-v0.3","Traffic_Jam","5","8","720","Building a Simple Driver Model for Damped Traffic Flow"
"mistral-7b-v0.3","Traffic_Jam","5","9","720","Simulating Driver Behavior: A Damping Ratio Approach"
"mistral-7b-v0.3","Traffic_Jam","5","10","720","Building a Simple Driver Model for Dampened Traffic Flow"
"mistral-7b-v0.3","Traffic_Jam","6","1","1018","Resonant Amplification and String Stability in Oscillating Systems"
"mistral-7b-v0.3","Traffic_Jam","6","2","1018","Exploring String Stability: Damping Ratio vs. Anticipation"
"mistral-7b-v0.3","Traffic_Jam","6","3","1018","Exploring String Stability: Damping Ratio vs Anticipation"
"mistral-7b-v0.3","Traffic_Jam","6","4","1018","Resonant Amplification and String Stability in Oscillating Systems"
"mistral-7b-v0.3","Traffic_Jam","6","5","1018","Exploring String Stability: Beyond Classical Damping"
"mistral-7b-v0.3","Traffic_Jam","6","6","1018","Resonant Amplification in Damped Oscillators: String Stability and Unique Driver Parameters"
"mistral-7b-v0.3","Traffic_Jam","6","7","1018","Exploring String Stability: Damping Ratio vs. Agility & Anticipation"
"mistral-7b-v0.3","Traffic_Jam","6","8","1018","Exploring String Stability: Amplification, Anticipation, and Agility in Oscillators"
"mistral-7b-v0.3","Traffic_Jam","6","9","1018","Exploring String Stability: Damping Ratio vs Anticipation"
"mistral-7b-v0.3","Traffic_Jam","6","10","1018","Exploring String Stability: Damping Ratio vs. Anticipation"
"mistral-7b-v0.3","Traffic_Jam","7","1","1495","The Wave Damper Car: Reducing Traffic Jams"
"mistral-7b-v0.3","Traffic_Jam","7","2","1495","Wave-Damping Autonomous Vehicles: A Solution for Traffic Jams"
"mistral-7b-v0.3","Traffic_Jam","7","3","1495","The Wave Damper Car: Reducing Traffic Jams One Driver at a Time"
"mistral-7b-v0.3","Traffic_Jam","7","4","1495","A Single Wise Driver Can Heal Traffic Jams"
"mistral-7b-v0.3","Traffic_Jam","7","5","1495","The Wave Damper Driver: Reducing Traffic Jams"
"mistral-7b-v0.3","Traffic_Jam","7","6","1495","Imagining a World of Wise Drivers: Dampening Traffic Jams"
"mistral-7b-v0.3","Traffic_Jam","7","7","1495","Imagining Wave-Damping Autonomous Vehicles"
"mistral-7b-v0.3","Traffic_Jam","7","8","1495","A Single Wise Driver Can Dampen Traffic Oscillations"
"mistral-7b-v0.3","Traffic_Jam","7","9","1495","A Single Wise Driver Can Dampen Traffic Oscillations"
"mistral-7b-v0.3","Traffic_Jam","7","10","1495","A Single Wise Driver Can Solve Traffic Jams"
"mistral-7b-v0.3","Traffic_Jam","8","1","2106","Explore Iterative Systems with BrillianT's Thinking Encode Course"
"mistral-7b-v0.3","Traffic_Jam","8","2","2106","Explore Iterative Systems with Brillian's Thinking Encode Course"
"mistral-7b-v0.3","Traffic_Jam","8","3","2106","Explore Coding Intuitively with BrillianT's Interactive Lessons"
"mistral-7b-v0.3","Traffic_Jam","8","4","2106","Master Coding Intuitively with BrillianT's Interactive Lessons"
"mistral-7b-v0.3","Traffic_Jam","8","5","2106","Explore Iterative Systems with Brillian't Interactive Lessons"
"mistral-7b-v0.3","Traffic_Jam","8","6","2106","Explore Iterative Systems with Brillian's Thinking Encode Course"
"mistral-7b-v0.3","Traffic_Jam","8","7","2106","Explore Iterative Systems with BrillianT's Thinking Encode Course"
"mistral-7b-v0.3","Traffic_Jam","8","8","2106","Explore Iterative Systems with BrillianT's Thinking Encode Course"
"mistral-7b-v0.3","Traffic_Jam","8","9","2106","Explore Iterative Systems with BrillianT's Thinking Encode Course"
"mistral-7b-v0.3","Traffic_Jam","8","10","2106","Explore Coding Intuitively with BrillianT"
"tinyllama","Traffic_Jam","1","1","0","Traffic Jam Wave: A Mathematical Model Capturing the Essence of a Drain on Fuel, Time, and Safety"
"tinyllama","Traffic_Jam","1","2","0","Traffic Jam Wave - A Mathematical Model to Predict Its Effects"
"tinyllama","Traffic_Jam","1","3","0","Traffic Jam Wave - A Mathematical Model for Chaos"
"tinyllama","Traffic_Jam","1","4","0","Traffic Jam Wave: A Mathematical Model for Fuel, Time, and Safety"
"tinyllama","Traffic_Jam","1","5","0","Traffic Jam Wave with No Cause"
"tinyllama","Traffic_Jam","1","6","0","The Mathematical Model of Traffic Jam Waves"
"tinyllama","Traffic_Jam","1","7","0","Traffic Jam Wave: A Mathematical Model of Chaos"
"tinyllama","Traffic_Jam","1","8","0","Traffic Jam Wave: A Mathematical Model Capturing Its Essence"
"tinyllama","Traffic_Jam","1","9","0","Traffic Jam Wave: A Mathematical Model of Chaos in Real Life"
"tinyllama","Traffic_Jam","1","10","0","Traffic Jam Wave: A Mathematical Model to Capture the Essence of a Dangerous Condition"
"tinyllama","Traffic_Jam","2","1","12","Phantom Jams: A New Way to Calculate Better Driving"
"tinyllama","Traffic_Jam","2","2","12","The Mathematical Model That Captures the Phantom Jam"
"tinyllama","Traffic_Jam","2","3","12","Phantom Jam: How Drivers React and Smooth Out Traffic"
"tinyllama","Traffic_Jam","2","4","12","Phantom Jams - A New Way to Calculate Better Driving"
"tinyllama","Traffic_Jam","2","5","12","A Shared Resource: How Quiet Tricks Can Smooth Out Traffic"
"tinyllama","Traffic_Jam","2","6","12","A Single Lane, Small Number of Driven Can Smooth Traffic for All"
"tinyllama","Traffic_Jam","2","7","12","Phantom Jams - The Surprising Reason Why We Need More Drivers"
"tinyllama","Traffic_Jam","2","8","12","The Mathematical Model That Captures the Essence of Phantom Jams"
"tinyllama","Traffic_Jam","2","9","12","Phantom Jam Formation Out of Nowhere"
"tinyllama","Traffic_Jam","2","10","12","Phantom Jams and Smoothing Out Traffic"
"tinyllama","Traffic_Jam","3","1","102","The Complexity of Traffic Waves"
"tinyllama","Traffic_Jam","3","2","102","How Traffic Waves Form and Why They're Dangerous"
"tinyllama","Traffic_Jam","3","3","102","How Traffic Waves Form and Why They Matter"
"tinyllama","Traffic_Jam","3","4","102","The Complexity of Traffic"
"tinyllama","Traffic_Jam","3","5","102","How Traffic Waves Form and How to Drive Better"
"tinyllama","Traffic_Jam","3","6","102","The Complexity of Traffic Waves"
"tinyllama","Traffic_Jam","3","7","102","Traffic Jams: A Complex Problem"
"tinyllama","Traffic_Jam","3","8","102","The Complexity of Traffic Waves"
"tinyllama","Traffic_Jam","3","9","102","Traffic Jams and Waves"
"tinyllama","Traffic_Jam","3","10","102","The Fingerprint of Traffic Jams"
"tinyllama","Traffic_Jam","4","1","303","How to Control Driver Behavior"
"tinyllama","Traffic_Jam","4","2","303","Transforming Traffic Flow with Driver Behavior"
"tinyllama","Traffic_Jam","4","3","303","Translating a Driver's Behavior into a Mathematical Form"
"tinyllama","Traffic_Jam","4","4","303","How to Bring Your Curve Following Model into Mathematical Form"
"tinyllama","Traffic_Jam","4","5","303","Translating Driver Behavior into a Mathematical Model"
"tinyllama","Traffic_Jam","4","6","303","How to Bring Your Curve Following Model into Mathematical Form"
"tinyllama","Traffic_Jam","4","7","303","Transforming Traffic Flow Through Time Tracking"
"tinyllama","Traffic_Jam","4","8","303","Translating a Curve Following Model into a Mathematical Form"
"tinyllama","Traffic_Jam","4","9","303","Transforming Traffic Flow Using Machine Learning"
"tinyllama","Traffic_Jam","4","10","303","Transforming Traffic Flow Through Dynamic Network Design"
"tinyllama","Traffic_Jam","5","1","720","How Does a Damped Oscillator Feed Amplified Motion into Followers?"
"tinyllama","Traffic_Jam","5","2","720","How Damping Ratios Control Oscillations in Traffic Flow Simulations"
"tinyllama","Traffic_Jam","5","3","720","How Drivers React to Oscillations"
"tinyllama","Traffic_Jam","5","4","720","How Drivers React to Leader Overtaking"
"tinyllama","Traffic_Jam","5","5","720","How Damped Oscillators Can Amplify Leader Waves"
"tinyllama","Traffic_Jam","5","6","720","A Simple Model for Driver Behavior"
"tinyllama","Traffic_Jam","5","7","720","Creating a Simple Driver Model"
"tinyllama","Traffic_Jam","5","8","720","How does the dotted oscillator model the behavior of a driver in traffic?"
"tinyllama","Traffic_Jam","5","9","720","How Drivers React to Leader Velocity and Oscillations"
"tinyllama","Traffic_Jam","5","10","720","A Simple Model for Driver Behavior"
"tinyllama","Traffic_Jam","6","1","1018","How to Make Cars Stay Calm"
"tinyllama","Traffic_Jam","6","2","1018","The Strange World of Traffic"
"tinyllama","Traffic_Jam","6","3","1018","The Ultimate Guide to Traffic Stability"
"tinyllama","Traffic_Jam","6","4","1018","Damping Ratios and String Stability"
"tinyllama","Traffic_Jam","6","5","1018","The Uniquely Stable Car"
"tinyllama","Traffic_Jam","6","6","1018","The Uniquely Stable Car"
"tinyllama","Traffic_Jam","6","7","1018","The Complexity of Driving"
"tinyllama","Traffic_Jam","6","8","1018","How to Make Traffic"
"tinyllama","Traffic_Jam","6","9","1018","How to Make Cars Stay Calm"
"tinyllama","Traffic_Jam","6","10","1018","The Strange World of Drivers"
"tinyllama","Traffic_Jam","7","1","1495","How to Solve Traffic"
"tinyllama","Traffic_Jam","7","2","1495","How to Solve Traffic"
"tinyllama","Traffic_Jam","7","3","1495","How to Solve Traffic Chaos"
"tinyllama","Traffic_Jam","7","4","1495","How to solve traffic jams with a wave dagger car"
"tinyllama","Traffic_Jam","7","5","1495","How to Solve Traffic"
"tinyllama","Traffic_Jam","7","6","1495","How to Solve Traffic"
"tinyllama","Traffic_Jam","7","7","1495","How to Solve Traffic"
"tinyllama","Traffic_Jam","7","8","1495","How to Solve Traffic"
"tinyllama","Traffic_Jam","7","9","1495","The Art of Problem Solving: How to Make Traffic Flow Like a Train"
"tinyllama","Traffic_Jam","7","10","1495","Solving Traffic Chaos with Wave Damping Cars"
"tinyllama","Traffic_Jam","8","1","2106","How to Build Intuition for Better Thinking"
"tinyllama","Traffic_Jam","8","2","2106","Brilliant Teaches Code with a Brilliant Tutor"
"tinyllama","Traffic_Jam","8","3","2106","Brilliant Helps You Build Your Intuition"
"tinyllama","Traffic_Jam","8","4","2106","Brilliant: Learn for Free with Hands-On Thinking"
"tinyllama","Traffic_Jam","8","5","2106","Brilliant Transcript - How to Build Intuition Like a Pro"
"tinyllama","Traffic_Jam","8","6","2106","How to Build Intuition for Thinking Like a System"
"tinyllama","Traffic_Jam","8","7","2106","Brilliant Helps You Build Your Intuition"
"tinyllama","Traffic_Jam","8","8","2106","How to Build Intuition by Learning from Iterative Systems"
"tinyllama","Traffic_Jam","8","9","2106","Brilliant Teaches Code"
"tinyllama","Traffic_Jam","8","10","2106","How to Build Intuition for Better Thinking"
