"model","video","segment","title_number","start","generated_title"
"llama3.1-8b","engineering_map","4","8","550","The Diverse Applications of Engineering Disciplines"
"llama3.1-8b","engineering_map","4","9","550","The Diverse World of Engineering Disciplines"
"llama3.1-8b","engineering_map","4","10","550","The Diverse Applications of Engineering Disciplines"
"llama3.1-8b","engineering_map","5","1","1212","Engineering Our Future One Problem at a Time"
"llama3.1-8b","engineering_map","5","2","1212","The Power of the Engineering Mind"
"llama3.1-8b","engineering_map","5","3","1212","Appreciating Modern Luxuries through Engineering Mindset"
"llama3.1-8b","engineering_map","5","4","1212","The Power of the Engineering Approach"
"llama3.1-8b","engineering_map","5","5","1212","Appreciating Modern Luxuries through Engineering Mindset"
"llama3.1-8b","engineering_map","5","6","1212","The Power of the Engineering Way of Thinking"
"llama3.1-8b","engineering_map","5","7","1212","Appreciating Modern Luxuries through Engineering Mindset"
"llama3.1-8b","engineering_map","5","8","1212","Appreciating Modern Luxuries through Engineering Mindset"
"llama3.1-8b","engineering_map","5","9","1212","Unlocking Knowledge with the Engineering Mind"
"llama3.1-8b","engineering_map","5","10","1212","Appreciating Modern Luxuries through Engineering Mindset"
"mistral-7b-v0.3","engineering_map","1","1","0","Engineering's Impact on Modern Living"
"mistral-7b-v0.3","engineering_map","1","2","0","Engineering's Impact on Modern Living"
"mistral-7b-v0.3","engineering_map","1","3","0","Engineering's Impact on Modern Life"
"mistral-7b-v0.3","engineering_map","1","4","0","Engineering's Impact on Modern Living"
"mistral-7b-v0.3","engineering_map","1","5","0","Engineering's Impact on Modern Life"
"mistral-7b-v0.3","engineering_map","1","6","0","Engineering's Impact on Modern Living"
"mistral-7b-v0.3","engineering_map","1","7","0","Engineering's Impact on Modern Life"
"mistral-7b-v0.3","engineering_map","1","8","0","Engineering's Impact on Modern Living"
"mistral-7b-v0.3","engineering_map","1","9","0","Engineering's Impact on Modern Life"
"mistral-7b-v0.3","engineering_map","1","10","0","Engineering's Impact on Modern Living"
"mistral-7b-v0.3","engineering_map","2","1","7","Mapping Out Civil Engineering: The Pillars of Modern Infrastructure"
"mistral-7b-v0.3","engineering_map","2","2","7","Exploring the World of Civil Engineering: Building Our Cities"
"mistral-7b-v0.3","engineering_map","2","3","7","Mapping Out Civil Engineering: Building the World Around"
"mistral-7b-v0.3","engineering_map","2","4","7","Exploring the World of Civil Engineering: Building Our Future"
"mistral-7b-v0.3","engineering_map","2","5","7","Mapping Out Civil Engineering: The Art of Building Big"
"mistral-7b-v0.3","engineering_map","2","6","7","Mapping Out Civil Engineering: The Pillars of Our Built World"
"mistral-7b-v0.3","engineering_map","2","7","7","Exploring the World of Civil Engineering: Building Our Cities and Infrastructure"
"mistral-7b-v0.3","engineering_map","2","8","7","Mapping the World of Engineering: From Cities to Structures"
"mistral-7b-v0.3","engineering_map","2","9","7","Mapping the World of Engineering: From Cities to Structures"
"mistral-7b-v0.3","engineering_map","2","10","7","Mapping the World of Engineering: From Cities to Structures"
"mistral-7b-v0.3","engineering_map","3","1","157","Engineering's Cross-Disciplinary Impact: From Agriculture to Biomedicine"
"mistral-7b-v0.3","engineering_map","3","2","157","Engineering: The Shaping Force Behind Modern Life"
"mistral-7b-v0.3","engineering_map","3","3","157","Engineering: A Cross-Disciplinary Approach to Improving Life"
"mistral-7b-v0.3","engineering_map","3","4","157","Cross-Disciplinary Engineering: From Materials to Motion"
"mistral-7b-v0.3","engineering_map","3","5","157","Engineering's Cross-Disciplinary Impact on Society"
"mistral-7b-v0.3","engineering_map","3","6","157","Engineering: A Cross-Disciplinary Approach to Improving Systems and Sustainability"
"mistral-7b-v0.3","engineering_map","3","7","157","Cross-Disciplinary Engineering: A Comprehensive Overview"
"mistral-7b-v0.3","engineering_map","3","8","157","Engineering: Cross-Disciplinary Science for Modern Living"
"mistral-7b-v0.3","engineering_map","3","9","157","Engineering: A Cross-Disciplinary Approach to Improving Life"
"mistral-7b-v0.3","engineering_map","3","10","157","Cross-Disciplinary Engineering: From Bikes to Biotech"
"mistral-7b-v0.3","engineering_map","4","1","550","Mechanical Engineering: The Product of Ingenuity"
"mistral-7b-v0.3","engineering_map","4","2","550","Exploring the Landscape of Engineering: From Ingenuity to Innovation"
"mistral-7b-v0.3","engineering_map","4","3","550","Exploring the Product of Ingenuity: A Journey Through Mechanical Engineering and Its Interconnected Fields"
"mistral-7b-v0.3","engineering_map","4","4","550","Exploring the Product of Ingenuity: An Overview of Mechanical Engineering and Its Interconnected Branches"
"mistral-7b-v0.3","engineering_map","4","5","550","The Art of Energy Conversion: Exploring the Branches of Engineering"
"mistral-7b-v0.3","engineering_map","4","6","550","Exploring the World of Mechanical Engineering: Energy Conversion, Materials, Robotics, Aerospaces, and More"
"mistral-7b-v0.3","engineering_map","4","7","550","Mechanical Engineering: The Art of Energy Conversion and Product Design"
"mistral-7b-v0.3","engineering_map","4","8","550","Exploring the Spectrum of Mechanical Engineering: Energy Conversion, Materials, Robotics, Aerospaces, and Photonics"
"mistral-7b-v0.3","engineering_map","4","9","550","Exploring the Diverse Realm of Mechanical Engineering: Energy Conversion, Materials, Robotics, Aerospaces, and More"
"mistral-7b-v0.3","engineering_map","4","10","550","Exploring the Product of Ingenuity: The Diverse Realms of Mechanical Engineering"
"mistral-7b-v0.3","engineering_map","5","1","1212","Embracing Engineering Mindset with BrillianT App"
"mistral-7b-v0.3","engineering_map","5","2","1212","Embracing Engineering Mindset with BrillianT Learning"
"mistral-7b-v0.3","engineering_map","5","3","1212","Appreciating Engineers & Learning on Briliant"
"mistral-7b-v0.3","engineering_map","5","4","1212","Applying Engineering Mindset with BrillianT Learning"
"mistral-7b-v0.3","engineering_map","5","5","1212","Appreciating Engineers & Learning on Briliant"
"mistral-7b-v0.3","engineering_map","5","6","1212","Embracing Engineering Mindset through Brillian App"
"mistral-7b-v0.3","engineering_map","5","7","1212","Appreciating Engineers & Mastering Science with BrillianT"
"mistral-7b-v0.3","engineering_map","5","8","1212","Applying Engineering Mindset on Briliant Learning Platform"
"mistral-7b-v0.3","engineering_map","5","9","1212","Appreciating Engineering Mindset with BrillianT Learning"
"mistral-7b-v0.3","engineering_map","5","10","1212","Appreciating Engineers & Learning on Briliant"
"gemma2-9b","engineering_map","1","1","0","Engineering Our World"
"gemma2-9b","engineering_map","1","2","0","Engineering Our World"
"gemma2-9b","engineering_map","1","3","0","Engineering Our World"
"gemma2-9b","engineering_map","1","4","0","Engineering Our World"
"gemma2-9b","engineering_map","1","5","0","Engineering Our World"
"gemma2-9b","engineering_map","1","6","0","Engineering Our World"
"gemma2-9b","engineering_map","1","7","0","Engineering Our World"
"gemma2-9b","engineering_map","1","8","0","Engineering Our World"
"gemma2-9b","engineering_map","1","9","0","Engineering Our World"
"gemma2-9b","engineering_map","1","10","0","Engineering Our World"
"gemma2-9b","engineering_map","2","1","7","Mapping the World of Engineering"
"gemma2-9b","engineering_map","2","2","7","Engineering Our World"
"gemma2-9b","engineering_map","2","3","7","Engineering Our World: A Map"
"gemma2-9b","engineering_map","2","4","7","Mapping the World of Engineering"
"gemma2-9b","engineering_map","2","5","7","Engineering Our World"
"gemma2-9b","engineering_map","2","6","7","Engineering Our World: A Map"
"gemma2-9b","engineering_map","2","7","7","Mapping the World of Engineering"
"gemma2-9b","engineering_map","2","8","7","Mapping the World of Engineering"
"gemma2-9b","engineering_map","2","9","7","Mapping the World of Engineering"
"gemma2-9b","engineering_map","2","10","7","Engineering: The Big Picture"
"gemma2-9b","engineering_map","3","1","157","Engineering Disciplines Unveiled"
"gemma2-9b","engineering_map","3","2","157","Engineering Disciplines: A Connected Web"
"gemma2-9b","engineering_map","3","3","157","Engineering Disciplines Intertwined"
"gemma2-9b","engineering_map","3","4","157","Engineering Disciplines Unveiled"
"gemma2-9b","engineering_map","3","5","157","Engineering Disciplines Intertwined"
"gemma2-9b","engineering_map","3","6","157","Engineering Disciplines Unveiled"
"gemma2-9b","engineering_map","3","7","157","Engineering Disciplines Unveiled"
"gemma2-9b","engineering_map","3","8","157","Engineering Disciplines Unveiled"
"gemma2-9b","engineering_map","3","9","157","Engineering Disciplines Intertwined"
"gemma2-9b","engineering_map","3","10","157","Engineering Disciplines Intertwined"
"gemma2-9b","engineering_map","4","1","550","Engineering: Shaping Our World"
"gemma2-9b","engineering_map","4","2","550","Engineering: Shaping Our World"
"gemma2-9b","engineering_map","4","3","550","Engineering: Shaping Our World"
"gemma2-9b","engineering_map","4","4","550","Engineering: Shaping Our World Through Innovation"
"gemma2-9b","engineering_map","4","5","550","Engineering: Shaping Our World"
"gemma2-9b","engineering_map","4","6","550","Engineering: Shaping Our World Through Innovation"
"gemma2-9b","engineering_map","4","7","550","Engineering: Shaping Our World"
"gemma2-9b","engineering_map","4","8","550","Engineering: Shaping Our World"
"gemma2-9b","engineering_map","4","9","550","Engineering: Shaping Our World"
"gemma2-9b","engineering_map","4","10","550","Engineering: Shaping Our World"
"gemma2-9b","engineering_map","5","1","1212","Engineering Mindset & Brilliant Learning"
"gemma2-9b","engineering_map","5","2","1212","Engineering Mindset & Brilliant Learning"
"gemma2-9b","engineering_map","5","3","1212","Engineering Mindset & Brilliant Learning"
"gemma2-9b","engineering_map","5","4","1212","Engineering Mindset & Brilliant Learning"
"gemma2-9b","engineering_map","5","5","1212","Engineering Mindset & Learning with Brilliant"
"gemma2-9b","engineering_map","5","6","1212","Engineering Mindset & Learning Brilliantly"
"gemma2-9b","engineering_map","5","7","1212","Engineering Mindset & Brilliant Learning"
"gemma2-9b","engineering_map","5","8","1212","Engineering Mindset & Brilliant Learning"
"gemma2-9b","engineering_map","5","9","1212","Engineering Mindset & Learning Brilliantly"
"gemma2-9b","engineering_map","5","10","1212","Engineering Mindset & Learning with Brilliant"
"qwen2-7b","engineering_map","1","1","0","Engineering: Shaping Every Aspect of Our Lives"
"qwen2-7b","engineering_map","1","2","0","Engineering: Shaping Our World Every Day"
"qwen2-7b","engineering_map","1","3","0","Engineering: Shaping Our World Every Day"
"qwen2-7b","engineering_map","1","4","0","Engineering: Shaping Every Aspect of Our Lives"
"qwen2-7b","engineering_map","1","5","0","Engineering: Shaping Every Aspect of Our Lives"
"qwen2-7b","engineering_map","1","6","0","Engineering: Shaping Every Aspect of Our Lives"
"qwen2-7b","engineering_map","1","7","0","Engineering: Shaping Every Aspect of Our Lives"
"qwen2-7b","engineering_map","1","8","0","Engineering: Shaping Our World Every Day"
"qwen2-7b","engineering_map","1","9","0","Engineering: Shaping Every Aspect of Our Lives"
"qwen2-7b","engineering_map","1","10","0","Engineering: Shaping Our World Every Day"
"qwen2-7b","engineering_map","2","1","7","The Blueprint of Our World: Engineering's Vital Role"
"qwen2-7b","engineering_map","2","2","7","Engineering the World: From Pyramids to Pipelines"
"qwen2-7b","engineering_map","2","3","7","The Engineering Blueprint: Foundations of Our World"
"qwen2-7b","engineering_map","2","4","7","Engineering the Foundations of Our World"
"qwen2-7b","engineering_map","2","5","7","The Blueprint of Our World: Engineering's Vital Role"
"qwen2-7b","engineering_map","2","6","7","Engineering the Foundations of Our World"
"qwen2-7b","engineering_map","2","7","7","The Blueprint of Our World: Engineering's Vital Role"
"qwen2-7b","engineering_map","2","8","7","Engineering the Foundations of Our World"
"qwen2-7b","engineering_map","2","9","7","The Engineering Blueprint: From Infrastructure to Everyday Objects"
"qwen2-7b","engineering_map","2","10","7","The Engineering Blueprint: From Cities to Corrosion"
"qwen2-7b","engineering_map","3","1","157","Engineering's Cross-Disciplinary Nature: From Bikes to Biopharma"
"qwen2-7b","engineering_map","3","2","157","Engineering Interdisciplinary Connections: From Buildings to Biotech"
"qwen2-7b","engineering_map","3","3","157","Engineering's Cross-Disciplinary Nature and Its Impact"
"qwen2-7b","engineering_map","3","4","157","Cross-Disciplinary Engineering: From Buildings to Biotechnology"
"qwen2-7b","engineering_map","3","5","157","Engineering's Cross-Disciplinary Nature Unveiled"
"qwen2-7b","engineering_map","3","6","157","Engineering's Cross-Disciplinary Nature and Its Impact"
"qwen2-7b","engineering_map","3","7","157","Engineering Interdisciplinary Connections: From Buildings to Biotech"
"qwen2-7b","engineering_map","3","8","157","Engineering Interdisciplinary Connections"
"qwen2-7b","engineering_map","3","9","157","Engineering's Cross-Disciplinary Nature and Its Impact"
"qwen2-7b","engineering_map","3","10","157","Engineering's Cross-Disciplinary Nature: From Buildings to Biotech"
"qwen2-7b","engineering_map","4","1","550","Engineering: From Ancient Ingenuity to Modern Marvels"
"qwen2-7b","engineering_map","4","2","550","Engineering: Crafting the World Through Ingenuity"
"qwen2-7b","engineering_map","4","3","550","Engineering: From Ancient Innovations to Modern Marvels"
"qwen2-7b","engineering_map","4","4","550","Engineering: From Ancient Ingenuity to Modern Miracles"
"qwen2-7b","engineering_map","4","5","550","Engineering: Crafting Ingenuity Across Disciplines"
"qwen2-7b","engineering_map","4","6","550","Engineering: From Ancient Innovations to Modern Marvels"
"qwen2-7b","engineering_map","4","7","550","Engineering: From Ancient Innovations to Modern Marvels"
"qwen2-7b","engineering_map","4","8","550","Engineering: From Ancient Ingenuity to Modern Marvels"
"qwen2-7b","engineering_map","4","9","550","Engineering: From Ancient Ingenuity to Modern Luxuries"
"qwen2-7b","engineering_map","4","10","550","Engineering: From Ancient Innovations to Modern Marvels"
"qwen2-7b","engineering_map","5","1","1212","Engineering Mindset: Building Our Modern World & Continuous Learning"
"qwen2-7b","engineering_map","5","2","1212","Appreciating Engineering: A Pathway to Modern Luxuries"
"qwen2-7b","engineering_map","5","3","1212","Engineering Mindset: Building Our Modern World & Elevating Your Skills"
"qwen2-7b","engineering_map","5","4","1212","Appreciating Engineering: A Pathway to Modern Marvels"
"qwen2-7b","engineering_map","5","5","1212","Appreciating Engineering: A Pathway to Modern Marvels"
"qwen2-7b","engineering_map","5","6","1212","Appreciating Engineering Mindset & Learning with Brilliant"
"qwen2-7b","engineering_map","5","7","1212","Engineering Mindset: Building Our Modern World & Personal Growth"
"qwen2-7b","engineering_map","5","8","1212","Appreciating Engineering: A Pathway to Modern Marvels"
"qwen2-7b","engineering_map","5","9","1212","Appreciating Engineering: A Pathway to Modern Luxuries"
"qwen2-7b","engineering_map","5","10","1212","Engineering Mindset: Building Our Modern World & Elevating Your Skills"
"tinyllama","engineering_map","1","1","0","Engineering Transformation: How Technology Is Shaping Our World"
"tinyllama","engineering_map","1","2","0","Engineering the Future"
"tinyllama","engineering_map","1","3","0","Engineering Innovations That Transform Our Lives"
"tinyllama","engineering_map","1","4","0","Engineering the Future"
"tinyllama","engineering_map","1","5","0","Engineering Influences Our Lives"
"tinyllama","engineering_map","1","6","0","Engineering Revolutions - How Technology Changed Our World"
"tinyllama","engineering_map","1","7","0","Engineering Influence on Our Lives"
"tinyllama","engineering_map","1","8","0","Engineering: A Field That Changes Everything"
"tinyllama","engineering_map","1","9","0","Engineering the Future"
"tinyllama","engineering_map","1","10","0","Engineering Influence on Our Lives"
"tinyllama","engineering_map","2","1","7","Engineering the Future"
"tinyllama","engineering_map","2","2","7","Engineering the World Around"
"tinyllama","engineering_map","2","3","7","Engineering the World Around"
"tinyllama","engineering_map","2","4","7","Engineering the World Around"
"tinyllama","engineering_map","2","5","7","Engineering the World Around"
"tinyllama","engineering_map","2","6","7","Engineering the World Around"
"tinyllama","engineering_map","2","7","7","The World of Civil Engineering"
"tinyllama","engineering_map","2","8","7","Engineering the World Around"
"tinyllama","engineering_map","2","9","7","Engineering the World Around"
"tinyllama","engineering_map","2","10","7","Engineering the World Around"
"tinyllama","engineering_map","3","1","157","Understanding Corrosion & Breakdown of Materials Over Time"
"tinyllama","engineering_map","3","2","157","Understanding Corrosion - Transcript"
"tinyllama","engineering_map","3","3","157","Understanding Corrosion And Breakdown Of Materials Over Time"
"tinyllama","engineering_map","3","4","157","Creating A Brief, Engaging Chapter Title For This Transcript"
"tinyllama","engineering_map","3","5","157","Understanding Corrosion And Breakdown Of Materials Over Time"
"tinyllama","engineering_map","3","6","157","Understanding Corrosion And Breakdown Of Materials Over Time"
"tinyllama","engineering_map","3","7","157","Creating a Brief Chapter Title"
"tinyllama","engineering_map","3","8","157","Engineering Bikes' Very Nature"
"tinyllama","engineering_map","3","9","157","Engineering Bikes' Very Nature Is Largely Cross-Disciplinary"
"tinyllama","engineering_map","3","10","157","Understanding Corrosion - Transcript"
"tinyllama","engineering_map","4","1","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","4","2","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","4","3","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","4","4","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","4","5","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","4","6","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","4","7","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","4","8","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","4","9","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","4","10","550","Discussion on Create engaging chapter"
"tinyllama","engineering_map","5","1","1212","Engineering Mindset: How Engineers Think and Innovate"
"tinyllama","engineering_map","5","2","1212","Brilliant Engineering Mindset - How Engineers Think Like Royalty"
"tinyllama","engineering_map","5","3","1212","Engineering Mindset - A Powerful Tool for Improving Knowledge & Skills"
"tinyllama","engineering_map","5","4","1212","Engineers Step by Step Built Our Modern World"
"tinyllama","engineering_map","5","5","1212","Engineering Mindset: The Powerful Tool to Analyze Problems, Design Solutions, and Invent New Technology"
"tinyllama","engineering_map","5","6","1212","Engineering Mindset: How Engineers Solve Problems"
"tinyllama","engineering_map","5","7","1212","Engineering Mindset: How Engineers Think Like Royalty"
"tinyllama","engineering_map","5","8","1212","Engineering Mindset: A Powerful Tool to Analyze Problems, Design Solutions, and Invent New Technology"
"tinyllama","engineering_map","5","9","1212","Brilliant Engineering Mindset"
"tinyllama","engineering_map","5","10","1212","Engineering Mindset: A Powerful Tool for Improving Knowledge and Skills"
